player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Jordan Matthews,174735,CB,VANDERBILT,12,0,0,333,60.7,,,58.2,,,62.5,,,75.9,0,0,0,23,39,4,0,28,0
Emmanuel Okoye,174736,ED,TENNESSEE,8,0,0,307,59.7,,,,,,57.0,,,69.8,1,0,0,1,28,0,3,11,0
Nathan Roberts,174737,WR,TENNESSEE,1,0,0,307,,,,,,,60.8,,,68.7,0,0,0,0,0,6,0,0,0
Nathan Robinson,174738,DI,TENNESSEE,13,0,0,307,58.3,,75.1,,,,62.2,,,67.8,0,0,58,19,0,0,0,0,0
Jackson Ross,174739,P,TENNESSEE,13,0,0,307,,,68.4,,,,63.3,,70.0,69.9,0,0,86,0,0,0,39,0,0
Cameron Seldon,174740,WR,VA TECH,3,0,0,337,,,,54.4,,,60.2,,,62.6,0,0,0,0,1,5,0,0,0
John Slaughter,174741,S,COLORADO,9,0,0,143,59.9,,,,,,62.3,,,65.4,0,0,0,25,0,0,0,10,0
Jalen Smith,174742,LB,MISS STATE,13,0,0,227,59.9,,,,,,57.5,,,74.1,1,0,0,17,0,46,58,5,1
Dayton Sneed,174743,WR,N CAROLINA,6,0,0,245,,,,,,,61.4,,,69.5,0,0,0,0,0,19,0,6,0
Jeremiah Telander,174745,LB,TENNESSEE,13,0,0,307,60.3,,,,,,62.0,,,70.2,0,0,0,40,2,0,35,1,0
Shamurad Umarov,174746,G,TENNESSEE,3,0,0,307,,,66.3,,,,62.7,,,63.2,0,0,13,0,0,0,0,0,0
Trey Weary,174747,WR,TENNESSEE,11,0,0,307,,,,,,,65.2,,,70.7,0,0,0,0,4,60,0,1,0
Tyree Weathersby,174748,ED,TENNESSEE,10,0,0,307,58.9,,60.0,,,,60.3,,,66.2,0,0,7,14,0,0,0,2,0
Zion Andreason,174752,ED,UTAH ST,1,0,0,329,59.5,,,,,,59.7,,,62.4,0,0,0,2,0,0,0,0,0
Davon Booth,174754,HB,MISS STATE,11,0,0,227,,,,51.2,,,59.8,,,64.6,0,0,0,0,0,59,1,0,0
Kahanu Davis,174757,WR,UTAH ST,13,0,0,329,,,,,,,50.0,68.0,,73.4,1,0,0,0,2,56,0,36,0
Devin Dye,174758,S,KANSAS,12,0,0,198,59.7,,,,,,67.1,,,77.9,0,0,0,29,46,56,0,4,3
K'leyone Iosua,174762,G,UTAH ST,12,0,0,329,,,77.1,,,,66.5,,,76.9,0,0,66,0,0,0,0,0,0
Will Monney,174765,TE,OKLA STATE,4,0,0,262,,,,,,,58.8,,,69.7,0,0,0,0,0,21,1,0,0
Tavo Motu'apuaka,174766,G,UTAH ST,11,0,0,329,,,77.9,,,,61.0,,,28.9,0,1,62,0,0,0,0,0,0
Cian Slone,174768,ED,NC STATE,12,0,0,248,59.9,,,,,,62.1,,,69.2,0,0,0,46,0,0,0,9,0
Jason Abbey,174772,ED,VA TECH,10,0,0,337,58.9,,,,,,65.2,,,72.6,0,0,0,37,0,7,0,26,0
Gabriel Arena,174774,T,BUFFALO,7,0,0,126,,,69.0,,,,63.7,,,68.0,0,0,26,0,0,0,0,0,0
George Ballance,174775,LB,VA TECH,9,0,0,337,60.0,,,,,,47.7,,,72.0,0,0,0,3,1,53,9,1,1
Jeremiah Coney,174777,HB,VA TECH,2,0,0,337,,,,,,,45.3,,,25.1,0,1,0,0,0,10,0,0,0
Cam Fleming,174782,CB,APP STATE,8,0,0,108,,,,,,,63.7,,,73.8,0,0,0,0,0,22,0,14,0
Layth Ghannam,174783,G,VA TECH,12,0,0,337,,,75.6,,,,65.5,,,72.8,0,0,46,0,0,0,0,0,0
Ayden Greene,174784,WR,VA TECH,2,0,0,337,,,,,,,60.2,,,62.9,0,0,0,0,2,0,0,0,0
Hannes Hammer,174785,T,VA TECH,1,0,0,337,,,60.0,,,,61.2,,,63.0,0,0,6,0,0,0,0,0,0
Takye Heath,174787,WR,VA TECH,1,0,0,337,,,,,,,60.0,,,62.4,0,0,0,0,1,0,0,0,0
Braylon Johnson,174790,S,WAKE,5,0,0,339,,,,,,,64.4,,,71.3,0,0,0,0,10,4,3,17,0
Dante Lovett,174793,CB,VA TECH,3,0,0,337,59.8,,,,,,67.5,,,70.7,0,0,0,4,12,0,14,0,1
Caleb Nitta,174796,C,W KENTUCKY,2,0,0,346,,,62.5,,,,62.2,,,67.6,0,0,7,0,0,0,0,0,0
Jonathan Pennix,174797,CB,SO MISS,11,0,0,296,59.7,,,,,,67.7,,,71.3,1,0,0,24,49,0,0,1,1
Cole Reemsnyder,174798,TE,VA TECH,4,0,0,337,,,,,,,61.0,,,67.6,0,0,0,0,3,4,0,0,0
Aycen Stevens,174799,ED,VA TECH,12,0,0,337,59.1,,,,,,64.6,,,71.8,0,0,0,10,0,43,0,13,0
Thomas Williams,174800,CB,VA TECH,12,0,0,337,59.5,,,63.2,,,53.1,,,29.3,4,2,0,45,33,6,40,18,2
Krystian Williams,174801,CB,VA TECH,12,0,0,337,60.1,,,,,,47.1,,,28.7,0,2,0,6,34,0,3,16,1
Lance Williams,174802,G,APP STATE,11,0,0,108,,,74.6,,,,65.5,,,75.8,0,0,51,0,0,0,0,0,0
Zeke Wimbush,174803,TE,VA TECH,11,0,0,337,,,,,,,55.6,,,29.4,0,1,0,0,3,23,0,36,0
Caleb Woodson,174805,LB,VA TECH,9,0,0,337,59.4,,,,,,60.3,,,63.9,0,0,0,33,0,0,1,3,0
Ian Bell,174807,CB,WYOMING,4,0,0,351,60.0,,,,,,62.4,,,70.9,0,0,0,4,0,0,0,9,0
Bricen Brantley,174808,WR,WYOMING,12,0,0,351,,,,61.8,,,70.1,,,73.1,0,0,0,0,0,8,0,49,0
Jake Davies,174812,T,WYOMING,5,0,0,351,,,68.0,,,,63.5,,,71.9,0,0,20,0,0,0,0,0,0
Tyrecus Davis,174814,CB,COLORADO,5,0,0,143,59.9,,,,,,62.4,,,71.0,0,0,0,1,9,0,3,6,0
Ethan Day,174815,ED,N TEXAS,14,0,0,251,59.4,,,,,,63.6,,,72.5,0,0,0,40,0,73,23,1,0
Quinn Grovesteen-Matchey,174820,G,WYOMING,6,0,0,351,,,66.6,,,,63.1,,,71.2,0,0,16,0,0,0,0,0,0
Brady Hultman,174822,LB,MISSOURI,1,0,0,229,,,,,,,60.0,,,63.9,0,0,0,0,1,0,0,0,0
Tyler Jacklich,174823,HB,W VIRGINIA,5,0,0,343,,,,,,,60.3,,,73.0,0,0,0,0,1,26,0,0,0
Keany Parks,174825,CB,HOUSTON,10,0,0,182,60.0,,,59.9,,,50.3,,,78.1,2,0,0,1,47,22,2,11,0
Lucas Samsula,174827,DI,WYOMING,10,0,0,351,58.4,,,,,,58.5,,,68.4,0,0,0,11,0,0,50,3,0
Justin Stevenson,174828,WR,UTAH,1,0,0,328,,,,,,,60.0,,,74.8,0,0,0,0,1,0,0,0,0
Jones Thomas,174829,S,WYOMING,11,0,0,351,59.8,,,,,,57.9,,,71.0,0,1,0,44,2,0,23,10,0
Jayden Williams,174835,DI,WYOMING,11,0,0,351,58.0,,,,,,54.4,,,67.9,1,0,0,14,0,0,24,6,0
Gafa Faga,174862,DI,S JOSE ST,9,0,0,285,57.9,,,,,,57.4,,,66.5,0,0,0,33,0,0,0,0,0
Anthony Garcia,174863,WR,UTAH ST,2,0,0,329,,,60.0,,,,60.0,,,63.4,0,0,1,0,1,0,0,0,0
Nathan Hale,174865,T,S JOSE ST,8,0,0,285,,,72.4,,,,64.7,,,74.3,0,0,38,0,0,0,0,0,0
Cooper Hoch,174870,WR,S JOSE ST,10,0,0,285,,,,,,,68.7,,,71.9,0,0,0,0,0,7,0,39,0
Kamaehu Kopa-Kaawalauole,174871,TE,S JOSE ST,2,0,0,285,,,,,,,60.0,,,65.0,0,0,0,0,0,2,0,0,0
Taniela Latu,174872,ED,S JOSE ST,12,0,0,285,58.4,,,,,,59.3,,,28.9,0,1,0,57,0,2,40,0,2
Dylan Lee,174873,LB,S JOSE ST,12,2,0,285,59.9,,,,,,69.1,,,80.3,1,0,0,3,57,72,42,4,3
Charlie Leota,174874,DI,TEXAS ST,1,0,0,314,59.3,,,,,,59.6,,,61.6,0,0,0,1,0,0,0,0,0
Quincy Likio,174875,DI,S JOSE ST,12,0,0,285,58.0,,,,,,57.6,,,67.3,0,0,0,37,0,0,0,0,0
Noah McNeal-Franklin,174877,LB,S JOSE ST,12,0,0,285,59.6,,,,,,60.0,,,65.8,0,0,0,62,0,0,0,0,0
John Norwood,174878,ED,S JOSE ST,8,0,0,285,59.4,,,,,,64.5,,,77.6,0,0,0,4,6,0,29,33,0
Hunter Nowell,174879,S,S JOSE ST,3,1,0,285,60.0,,,,,,65.5,,,69.6,0,0,0,1,4,5,0,2,0
Isiah Revis,174881,S,S JOSE ST,12,0,0,285,59.6,,,,,,65.5,,,79.6,0,0,0,64,56,2,0,0,1
Viliami Teu,174883,HB,S JOSE ST,12,0,0,285,,,,58.7,,,67.6,,,74.6,0,0,0,0,0,57,0,32,0
Brady Van Bennekum,174885,LB,S JOSE ST,8,0,0,285,,,,,,,67.2,,,73.0,0,0,0,0,0,52,13,12,0
Caleb Womack,174886,CB,S JOSE ST,12,0,0,285,,,,,,,73.7,,,80.5,1,0,0,0,55,5,42,49,5
Christian Bodnar,174922,CB,LIBERTY,11,0,0,206,60.1,,,,,,67.6,,,77.8,1,0,0,53,15,0,40,3,2
Bo Burklow,174924,TE,LIBERTY,12,0,0,206,59.7,,74.6,43.9,,,69.4,,,69.6,0,0,56,1,0,61,18,0,0
TJ Bush Jr.,174925,ED,CAL,13,0,0,130,59.1,,,,,,60.9,,,68.5,0,0,0,50,0,0,0,10,0
Donovan Dozier,174927,ED,LIBERTY,7,0,0,206,59.8,,,,,,61.8,,,66.7,0,0,0,8,0,0,0,4,0
Larry Jones III,174933,ED,NEW MEX ST,1,0,0,242,,,,,,,46.8,,,63.8,0,0,0,0,3,0,0,0,0
Jamal Miles,174934,CB,LIBERTY,5,0,0,206,,,,,,,60.6,,,72.8,1,0,0,0,17,25,0,12,1
Eliyt Nairne,174936,DI,TULANE,7,0,0,319,,,,,,,63.3,,,78.1,0,0,0,0,0,11,4,4,0
Nathan Pirolli,174938,DI,LIBERTY,12,0,0,206,58.2,,,,,,59.1,,,67.6,0,0,0,22,0,0,0,6,0
Bryan Whitehead,174941,ED,ARK STATE,10,0,0,113,59.1,,,,,,61.1,,,68.0,0,0,0,17,0,0,2,8,0
Andrew Adkison,174943,WR,PURDUE,3,0,0,273,,,,,,,61.5,,,66.7,0,0,0,0,0,5,0,4,0
Botros Alisandro,174944,CB,DOMINION,7,1,0,263,60.1,,,,,,76.0,,,72.8,0,0,0,26,22,0,7,6,3
Winston Berglund,174945,LB,PURDUE,9,0,0,273,,,,,,,87.9,,,74.5,0,0,0,0,1,0,0,21,0
Drake Carlson,174951,DI,PURDUE,12,0,0,273,58.9,,72.6,,,,72.6,,,76.6,0,0,41,3,0,74,0,0,0
Bakyne Coly,174953,T,PURDUE,3,0,0,273,,,62.3,,,,62.2,,,63.1,0,0,12,0,0,0,0,0,0
Jamarrion Harkless,174958,DI,PURDUE,12,0,0,273,57.6,,,,,,57.2,,,67.6,0,0,0,40,0,0,0,2,0
Will Heldt,174960,ED,CLEMSON,13,0,0,140,59.0,,75.3,,,,65.6,,,72.5,0,0,62,43,0,1,52,19,1
Elijah Jackson,174961,HB,BALL ST,1,0,0,117,,,,,,,60.0,,,67.2,0,0,0,0,0,0,0,1,0
Jaxon Mull,174965,CB,WAKE,1,0,0,339,,,60.0,,,,60.0,,,60.6,0,0,1,0,0,0,0,0,0
Braxton Myers,174966,CB,W KENTUCKY,12,0,0,346,60.0,,,,,,60.6,,,77.8,0,0,0,1,17,5,33,24,2
Derrick Rogers,174967,CB,FAU,12,0,1,165,75.6,,,,,,59.2,,,38.8,5,1,0,39,71,0,28,26,0
Dillon Thieneman,174971,S,OREGON,15,0,0,264,59.9,,,59.9,,,73.6,,,74.9,1,0,0,41,13,3,36,16,3
Jaron Tibbs,174972,WR,KANSAS ST,2,0,0,199,,,,,,,60.0,,,62.9,0,0,0,0,0,2,0,0,0
Ethan Trent,174973,G,PURDUE,11,0,0,273,,,69.9,,,,90.7,,,92.8,0,0,30,0,0,37,0,0,0
Dimitri Johnson,174976,LB,NEW MEXICO,10,0,0,241,59.2,,,,,,51.2,,,28.9,0,1,0,11,0,28,0,22,0
Trenton Alan Yowe,174979,CB,ARK STATE,13,0,0,113,59.8,,,,,,66.0,,,78.7,0,0,0,30,0,0,0,43,0
Jayden Bethea,174981,LB,APP STATE,2,0,0,108,60.0,,,,,,61.2,,,66.0,0,0,0,2,0,0,0,2,0
Max Drag,174988,TE,UCF,11,1,0,323,,,,,,,55.6,,,75.6,0,0,0,0,16,42,45,2,0
Zyeir Gamble,174990,S,APP STATE,12,1,1,108,59.7,,,,,,56.5,,,28.8,0,1,0,62,24,2,0,11,0
Nate Johnson,174993,ED,MISSOURI,4,0,0,229,59.7,,,,,,61.8,,,65.8,0,0,0,3,0,0,0,4,0
Colton Phares,175001,LB,APP STATE,13,1,0,108,59.7,,,,,,75.1,,,73.3,1,0,0,68,25,4,45,8,5
Danny Stevens,175005,G,APP STATE,7,0,0,108,,,53.2,,,,58.1,,,63.5,0,0,26,0,0,0,0,0,0
Cayden Sweatt,175006,G,APP STATE,12,0,0,108,,,74.9,,,,65.9,,,70.9,0,0,56,0,7,1,0,4,0
Jackson Bowers,175009,TE,OREGON ST,6,0,0,265,,,67.9,,,,65.7,,,68.5,0,0,22,0,0,3,0,12,0
Kaden Chidester,175012,T,BYU,11,0,0,128,,,76.5,,,,66.0,,,73.9,0,0,63,0,0,0,0,0,0
Naseri Danielson,175014,LB,S JOSE ST,12,0,0,285,60.0,,,,,,53.8,,,36.9,3,1,0,5,48,65,30,13,1
Kevin Doe,175015,CB,BYU,14,0,0,128,60.0,,,,,,70.3,,,77.8,0,0,0,1,75,0,17,41,3
Matthias Dunn,175017,K,BYU,2,0,0,128,60.0,,,,69.1,,60.1,,,66.0,0,0,0,1,3,0,0,0,0
Koa Eldredge,175019,WR,HAWAII,10,0,0,180,,,,,,,63.5,,,74.8,1,0,0,0,19,44,5,16,0
Siale Esera,175020,LB,BYU,13,0,0,128,59.9,,,,,,60.7,,,63.8,0,0,0,39,0,0,0,2,0
Lucky Finau,175021,HB,BYU,1,0,0,128,,,,,,,61.2,,,66.6,0,0,0,0,4,0,0,0,0
Jake Griffin,175022,T,BYU,11,0,0,128,,,74.7,,,,64.9,,,69.4,0,0,54,0,0,0,5,0,0
Miles Hall,175024,LB,BYU,14,0,0,128,59.9,,,,,,67.2,,,38.4,0,1,0,11,75,49,10,28,4
John Henry Daley,175027,ED,UTAH,11,0,0,328,58.8,,,,,,61.5,,,67.9,0,0,0,19,0,0,0,15,0
Ace Kaufusi,175031,LB,BYU,13,1,0,128,59.9,,,,,,63.8,,,41.3,1,1,0,9,51,36,27,39,2
Maika Kaufusi,175032,LB,BYU,8,1,0,128,60.0,,,,,,59.1,,,70.7,1,0,0,1,17,3,0,5,0
David Latu,175034,DI,BOISE ST,7,0,0,120,58.9,,,,,,59.0,,,64.7,0,0,0,11,0,0,0,0,0
Marcus McKenzie,175036,CB,BYU,9,1,0,128,59.9,,,,,,62.3,,,79.6,4,0,0,1,55,0,20,18,0
Landon Rehkow,175039,P,UTAH ST,13,0,0,329,,,67.3,,,,52.2,,64.1,28.6,0,2,65,0,0,0,73,0,0
Solomon Bell,175041,S,E MICHIGAN,8,0,1,160,,,,,,,41.4,,,29.4,2,1,0,0,32,30,0,19,0
Messiah Blair,175042,ED,E MICHIGAN,4,0,0,160,58.0,,,,,,43.0,,,26.8,0,1,0,11,0,0,0,5,0
Bryce Eliuk,175049,LB,E MICHIGAN,12,1,0,160,59.5,,,,,,65.5,,,82.0,1,0,0,39,1,58,45,31,0
Jaheim Jenkins,175053,CB,JVILLE ST,10,0,0,196,59.7,,,,,,70.7,,,76.3,0,0,0,18,0,4,13,30,1
Joey Mattord,175055,HB,E MICHIGAN,12,1,0,160,,,,57.8,,,59.9,,,45.6,1,1,0,0,62,67,49,34,4
Jaivian Norman,175058,CB,E MICHIGAN,11,0,0,160,59.9,,,,,,72.8,,,72.3,0,0,0,6,35,0,4,10,2
Terrance Saunders,175059,G,E MICHIGAN,4,0,0,160,,,68.8,,,,63.1,,,63.0,0,0,16,0,0,0,1,0,0
Jesse Vasquez,175063,S,E MICHIGAN,8,0,0,160,60.0,,,,,,60.9,,,72.3,0,0,0,7,0,29,0,4,0
Jamarien Wheeler,175067,WR,E MICHIGAN,12,0,0,160,,,,,,,59.5,,,74.9,1,1,0,0,47,34,7,7,1
Daiquan White,175068,CB,GA TECH,3,0,0,176,59.4,,,59.9,,,59.5,,,62.1,0,0,0,3,0,1,0,0,0
Dallas Afalava,175070,DI,WAKE,13,0,0,339,69.5,,,,,,76.3,,,69.8,0,0,0,55,0,0,0,9,0
Xe'ree Alexander,175071,LB,WASHINGTON,13,0,0,340,59.8,,,63.5,,,59.6,,,79.3,2,0,0,39,81,58,36,17,1
Deshaun Buchanan,175075,HB,NEW MEXICO,13,0,0,241,,,,58.7,,,59.4,,,29.8,0,2,0,0,59,20,40,27,3
Jaxton Eck,175078,LB,NEW MEXICO,13,0,0,241,58.3,,,,,,61.1,,,72.6,0,0,0,47,0,6,38,21,0
Mark Hamper,175085,WR,CAL,1,0,0,130,,,,,,,60.5,,,66.7,0,0,0,0,0,0,0,3,0
Keyshawn James-Newby,175089,ED,NEW MEXICO,13,0,0,241,59.9,,,,,,66.2,,,72.3,0,1,0,44,0,1,0,23,0
Zach Johnson,175091,LB,STANFORD,12,0,0,300,60.0,,,,,,59.2,,,82.2,2,0,0,32,32,72,50,4,1
Andrew Marshall,175097,CB,NEBRASKA,12,0,0,238,59.7,,,,,,62.5,,,75.2,0,0,0,50,5,0,0,7,0
Mason Mini,175102,TE,CAL,3,0,0,130,,,65.5,,,,62.6,,,62.0,0,0,16,0,0,0,0,0,0
Aaron Blancas,175115,WR,ARK STATE,12,0,0,113,,,,,,,63.9,56.0,,69.3,0,0,0,0,4,4,0,55,0
Alfred Jordan Jr.,175120,WR,OHIO,3,0,0,259,,,,58.9,,,60.5,60.0,,64.9,0,0,0,0,0,5,0,4,0
Nasir Addison,175132,CB,KENTUCKY,4,0,0,202,59.9,,,,,,49.8,,,27.6,0,1,0,8,0,0,10,6,0
Khamari Anderson,175134,TE,ARIZONA ST,13,0,0,110,,,,62.8,,,58.7,,,78.8,0,0,0,0,21,67,0,0,0
Ardell Banks,175136,WR,KENT STATE,5,0,0,201,,,,,,,61.4,,,70.8,0,0,0,0,0,9,0,17,0
Anthony Brown-Stephens,175138,WR,TULANE,10,0,0,319,,,,62.9,,,65.5,,,69.8,0,0,0,0,0,45,6,16,0
Jayvant Brown,175139,LB,TEMPLE,8,0,0,306,60.0,,63.6,,,,45.9,,,27.2,0,1,13,1,0,8,0,5,0
Ty Bryant,175140,S,KENTUCKY,12,0,0,202,59.6,,,59.9,,,60.5,37.1,,71.1,1,0,0,45,2,3,24,25,1
Hayden Dawahare,175144,LB,KENTUCKY,10,0,0,202,,,,,,,56.1,,,71.2,0,1,0,0,14,42,0,1,0
Tavion Gadson,175146,DI,KENTUCKY,10,0,0,202,57.5,,,,,,57.9,,,69.7,0,0,0,33,0,0,0,5,0
Grant Godfrey,175148,LB,KENTUCKY,12,1,0,202,60.0,,,,,,67.7,,,76.1,0,0,0,14,7,44,7,3,0
Walker Himebauch,175150,LS,COLO STATE,12,0,0,144,,,58.8,,,47.9,59.9,,,67.3,0,0,35,0,0,0,58,0,2
Koby Keenum,175153,C,MISS STATE,13,0,0,227,,,76.8,,,,66.2,,,76.2,0,0,67,0,0,0,0,0,0
Tanner Lemaster,175154,TE,E MICHIGAN,5,0,0,160,,,65.1,,,,66.9,,,69.5,0,0,15,0,0,8,0,3,0
Shamar Porter,175159,WR,UCONN,7,0,0,146,,,,,,,67.3,,,75.0,0,0,0,0,8,15,0,16,0
Avery Stuart,175161,S,BALL ST,1,0,0,117,60.0,,,,,,57.1,,,63.6,0,0,0,1,0,2,0,0,0
Malachi Wood,175163,T,KENTUCKY,10,0,0,202,,,74.1,,,,65.6,,,75.6,0,0,46,0,0,0,0,0,0
Spencer Webb,175171,T,E MICHIGAN,3,0,0,160,,,60.0,,,,60.7,,,64.9,0,0,3,0,0,0,0,0,0
Mason Brown,175180,TE,E CAROLINA,11,0,0,156,,,75.0,,,,65.8,,,66.5,0,0,58,0,0,0,0,7,0
Ryan Capriotti,175182,K,MARYLAND,5,0,0,215,,60.0,,,37.4,,61.4,,,71.8,0,0,2,0,18,0,0,0,0
Adam Cole,175184,CB,E CAROLINA,3,0,0,156,,,,,,,50.6,,,68.5,0,0,0,0,9,0,0,1,0
Julien Davis,175186,ED,E CAROLINA,13,0,0,156,59.7,,,,,,65.9,,,79.5,0,0,0,43,80,57,0,32,5
Kieran Davis,175187,ED,E CAROLINA,11,0,0,156,59.4,,,59.6,,,78.2,,,73.1,0,0,0,3,13,52,0,17,0
Antonio Ferguson,175189,TE,UAB,7,0,0,321,,,66.8,59.9,,,63.7,,,67.0,0,0,19,0,0,45,0,0,0
Antione Jackson,175191,CB,UCF,12,0,0,323,59.5,,,,,,66.4,79.9,,52.6,3,1,0,55,0,0,37,49,3
DJ Johnson Jr.,175193,LB,E CAROLINA,7,0,0,156,59.8,,,,,,62.2,,,68.7,0,0,0,16,0,1,2,8,0
Malik Leverett,175194,WR,E CAROLINA,13,2,0,156,,,,,,,70.4,,,82.7,1,0,0,0,79,57,21,36,2
Jimarion McCrimon,175196,T,E CAROLINA,6,0,0,156,,,70.0,,,,54.8,,,27.4,0,1,27,0,0,0,0,0,0
Kamaurri McKinley,175198,S,E CAROLINA,5,0,0,156,59.9,,,,,,62.6,,,71.8,0,0,0,8,0,0,0,4,0
Desirrio Riles,175202,TE,E CAROLINA,2,0,0,156,,,,,,,60.7,,,65.9,0,0,0,0,3,1,0,0,0
Tripp Smith,175203,LS,E CAROLINA,1,0,0,156,,,60.0,,,66.0,60.0,,,60.8,0,0,1,0,0,0,0,0,0
Bryce Weaver,175207,T,E CAROLINA,6,0,0,156,,,73.0,,,,64.7,,,71.7,0,0,32,0,0,0,0,0,0
Tylon Nash,175213,LB,MEMPHIS,13,0,0,218,,,,,,,68.3,,,79.0,0,0,0,0,80,57,0,32,0
Kush'i Abraham,175215,S,NAVY,2,0,0,237,,,,,,,61.6,,,66.2,0,0,0,0,5,0,0,0,0
Bryce Allen,175216,CB,NAVY,11,0,0,237,60.4,,,,,,71.9,,,75.2,0,0,0,11,0,49,0,20,0
Tyler Bradley,175219,HB,NAVY,1,0,0,237,,,,,,,60.2,,,67.1,0,0,0,0,0,2,0,0,0
Isaiah Bryant,175220,FB,NAVY,13,0,0,237,,,,58.2,,,65.8,,,80.8,0,0,0,0,0,67,0,31,0
Isaac Bunker,175222,G,NAVY,4,0,0,237,,,64.7,,,,62.6,,,64.1,0,0,17,0,0,0,0,0,0
Coleman Cauley,175224,LB,NAVY,13,0,0,237,59.9,,,,,,57.5,,,73.8,2,0,0,35,0,28,39,9,0
Seth English,175230,S,NAVY,4,0,0,237,59.8,,,,,,60.7,,,65.2,0,0,0,13,0,0,0,3,0
Kendall Evans,175232,WR,NAVY,6,0,0,237,,,,,,,68.4,,,73.4,0,0,0,0,0,1,0,21,0
Rayne Fry,175234,LS,NAVY,13,0,0,237,,,28.7,,,77.7,59.7,,,66.3,3,0,64,0,0,0,39,0,3
Lance Gossett,175236,K,NAVY,11,0,0,237,,,,,64.1,,63.5,,,77.6,0,0,0,0,63,0,0,0,0
Job Grant,175237,LB,NAVY,11,3,0,237,60.0,,,,,,84.5,,,75.9,0,0,0,17,64,7,32,11,4
Joshua Guerin,175238,WR,NAVY,7,0,0,237,,,,61.8,,,67.9,,,72.9,0,0,0,0,0,3,0,25,0
Luke Hutchison,175242,WR,NAVY,4,0,0,237,,,,,,,59.8,,,63.5,0,0,0,0,0,5,0,0,0
Gage Leonard,175245,FB,NAVY,5,0,0,237,,,,,,,52.0,,,71.6,1,0,0,0,19,0,0,0,1
Vic Listorti,175247,FB,NAVY,4,0,0,237,,,,,,,64.3,,,66.5,0,0,0,0,0,0,0,9,0
Nolan McCamy,175250,LB,NAVY,13,1,0,237,60.0,,,,,,72.4,,,54.0,1,1,0,3,52,35,0,29,1
JaSean McLean,175252,ED,NAVY,9,0,0,237,,,,,,,68.7,,,71.0,0,0,0,0,2,0,0,32,0
Gavin Noe,175254,TE,NAVY,13,2,0,237,,,,59.6,,,79.0,,,75.6,1,0,0,0,77,59,0,0,3
Irabonoise Oniha,175257,CB,NAVY,10,0,0,237,60.6,,,,,,64.3,,,76.3,0,0,0,22,0,0,0,12,0
Matt Reyes,175261,DI,NAVY,13,0,0,237,59.6,,76.8,,,,60.8,,,75.5,1,0,64,1,0,0,34,0,0
Matthew Seliga,175263,S,NAVY,13,0,0,237,59.8,,,,,,73.1,,,75.9,0,0,0,5,12,57,0,19,0
Giuseppe Sessi,175264,S,NAVY,13,1,0,237,59.7,,,,,,54.5,,,37.2,0,1,0,52,66,0,0,0,0
Zarian Simms,175265,T,NAVY,1,0,0,237,,,60.0,,,,60.3,,,65.4,0,0,2,0,0,0,0,0,0
Casey Smith,175267,WR,NAVY,4,0,0,237,,,,,,,45.9,,,27.1,0,1,0,0,2,14,0,2,0
Hoke Smith II,175268,G,NAVY,10,0,0,237,,,72.8,,,,64.3,,,66.1,0,0,47,0,0,0,0,0,0
Joshua Switzer,175270,S,NAVY,1,0,0,237,59.9,,,,,,60.0,,,61.1,0,0,0,1,0,0,0,0,0
Griffen Willis,175274,DI,NAVY,13,0,0,237,57.5,,,,,,58.3,,,70.0,0,0,0,41,0,0,5,9,0
Gavin Woods,175275,ED,NAVY,1,0,0,237,,,60.0,,,,60.0,,,60.6,0,0,1,0,0,0,0,0,0
Kevin Allen,175277,DI,SMU,9,0,0,287,58.6,,,,,,58.8,,,66.6,0,0,0,11,0,0,0,2,0
Brandon Miyazono,175288,LB,SMU,13,2,0,287,60.0,,,,,,65.2,,,52.4,0,1,0,18,39,42,45,7,2
Adam Moore,175289,TE,SMU,10,0,0,287,,,,,,,63.4,,,78.0,0,0,0,0,0,39,0,34,0
Abdul Muhammad,175290,S,SMU,12,0,0,287,60.0,,,,,,72.4,,,75.5,0,0,0,7,0,18,0,39,0
Tripp Riordan,175293,TE,SMU,13,0,0,287,,,65.6,,,,57.4,,,69.0,0,1,16,0,10,52,6,0,0
Daemian Wimberly,175297,ED,UTSA,7,0,0,331,58.7,,,,,,60.2,,,72.7,0,0,0,9,1,0,0,2,0
William Hudlow,175300,P,TULANE,1,0,0,319,,,,,,,60.0,,,63.9,0,0,0,0,1,0,0,0,0
Will Karoll,175301,P,UCLA,12,0,0,324,,,62.7,,,,63.0,,66.5,72.9,0,0,18,0,0,0,46,0,1
Harold Lawson,175302,LB,TULANE,1,0,0,319,,,,,,,61.1,,,65.6,0,0,0,0,3,0,0,0,0
Tawfiq Byard,175309,S,COLORADO,11,0,0,143,59.6,,,,,,60.7,,,64.4,0,0,0,50,1,0,0,4,0
Trey Dubuc,175312,LS,NEW MEXICO,13,0,0,241,60.0,,76.6,,,63.7,72.7,,,66.7,0,0,55,1,0,0,41,0,2
