player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Chris Murray,144708,ED,AUBURN,12,8,0,100.0,0,1,115,0,0,47.0,71.5,85.7,71.3,74.6,72.0,1,11,0,0,16,10.5,2,0,0,100.8,5,3,0,10,3,25,277,252,3,5,219,25,0,25,139,113,12,11,9,0,5,15,0,41,22,8.2
Ishmael Ibraheem,144728,CB,SO MISS,1,0,0,33.3,0,0,296,0,0,73.8,73.7,75.2,,62.6,,0,0,0,0,6,,0,1,0,42.4,1,0,0,1,35,18,36,0,0,0,0,0,0,36,0,18,0,0,0,0,3,0,0,6,6,6.0
Terrence Cooks II,144731,LB,TEXAS ST,13,10,0,78.6,0,0,314,0,0,71.5,69.2,82.9,60.4,64.9,77.0,1,2,0,0,57,8.9,4,2,0,106.8,11,2,0,278,0,148,325,22,0,0,22,0,1,303,17,160,24,17,31,3,14,5,0,135,105,12.3
Michael Taaffe,144732,S,TEXAS,10,21,0,63.2,0,0,311,0,0,89.4,88.1,45.6,80.4,72.0,80.5,0,2,0,2,28,9.3,7,0,1,54.6,12,1,0,132,5,339,600,5,0,0,5,0,370,595,6,255,88,21,47,0,19,3,1,100,56,8.3
D.J. Harris,144734,ED,USF,13,4,0,75.0,1,0,327,0,0,63.8,62.2,67.7,61.6,60.4,55.1,4,4,0,1,18,20.6,7,0,1,47.9,6,1,0,15,1,74,435,411,0,18,340,53,0,24,150,211,7,18,23,1,8,9,0,44,38,7.3
Marshall Landwehr,144737,LB,TEXAS,3,0,0,0.0,0,0,311,0,0,53.8,53.5,71.7,45.0,70.9,37.7,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,19,0,13,20,1,0,0,1,0,0,19,3,4,0,1,1,0,1,1,0,0,0,
Gage Elder,144766,LB,TEXAS TECH,1,0,0,,0,0,315,0,0,64.3,67.2,70.6,,61.0,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,8,0,7,9,0,0,0,0,0,0,9,0,2,1,0,1,0,0,0,0,0,0,
Chief Collins,144767,S,TEXAS TECH,2,0,0,,0,0,315,0,0,60.0,61.2,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
Charles Esters III,144768,ED,TEXAS TECH,12,2,1,,0,0,315,1,0,76.9,72.6,82.7,58.2,73.4,81.0,2,4,0,0,,0.0,0,1,0,0.0,0,0,0,0,0,1,156,156,0,0,111,45,0,0,83,72,0,7,9,3,0,6,0,0,0,
Isaac Smith,144769,ED,MICH STATE,12,6,0,100.0,0,0,223,0,0,59.9,63.5,85.9,62.8,62.2,76.7,1,4,0,0,9,4.2,1,0,0,94.4,3,1,0,0,0,29,286,286,0,1,280,5,0,0,105,152,0,10,17,0,3,6,0,20,19,6.7
Blake Burris,144770,DI,SMU,6,1,0,,0,0,287,0,0,60.0,65.3,76.4,59.5,68.3,69.7,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,50,49,4,45,0,0,0,1,37,13,0,0,0,0,0,3,0,0,0,
E'Maurion Banks,144771,DI,TEXAS TECH,13,3,1,,0,0,315,0,0,60.0,65.2,81.1,57.8,68.5,68.7,0,2,0,0,,7.7,1,0,0,0.0,0,2,0,0,0,0,184,184,31,99,0,54,0,0,105,79,0,7,9,1,0,4,0,0,0,
Caleb Coleman,144774,CB,NEW MEXICO,12,10,0,84.6,0,0,241,1,0,65.5,64.6,88.0,71.6,58.0,56.1,1,3,0,1,32,16.7,8,2,1,93.9,33,1,0,100,1,236,441,71,0,0,71,0,5,370,15,190,264,12,30,1,39,5,1,275,176,8.3
Andrew Wilson-Lamp,144788,CB,TOLEDO,6,1,0,100.0,0,0,316,0,0,60.1,64.2,76.6,,76.1,40.0,0,0,0,0,39,27.3,3,0,0,158.3,4,0,0,6,51,38,61,0,0,0,0,0,0,61,0,23,4,2,7,0,4,0,1,67,38,16.8
Hammond Russell IV,144793,DI,W VIRGINIA,9,5,0,,0,1,343,0,0,60.1,63.7,83.9,61.4,62.7,69.7,0,1,0,0,,13.3,2,0,0,0.0,0,2,0,0,0,1,226,226,137,88,0,1,0,0,103,122,0,7,8,0,0,3,0,0,0,
Edward Vesterinen,144794,DI,W VIRGINIA,12,9,0,,0,0,343,1,0,61.7,71.6,86.4,64.9,72.1,40.2,1,10,0,0,,20.0,7,0,0,0.0,0,3,0,0,0,2,553,552,221,317,2,12,0,1,315,236,0,18,19,4,0,14,0,0,0,
Cam Rice,144796,DI,MARYLAND,12,16,1,,0,0,215,0,0,57.3,71.4,51.5,77.0,67.4,56.4,2,23,0,0,,12.5,5,0,2,0.0,0,2,0,0,0,6,566,566,44,454,3,65,0,0,286,274,0,14,19,3,0,27,0,0,0,
Miles Scott,144809,S,ILLINOIS,13,9,0,61.1,0,0,187,0,0,71.0,77.0,47.6,77.9,88.4,78.6,0,0,0,3,20,10.1,7,5,1,56.7,11,1,0,133,7,474,786,9,0,0,9,0,587,777,6,306,50,10,53,2,18,1,1,107,33,9.7
Prince Green III,144812,S,GA SOUTHRN,7,2,0,57.1,0,0,174,0,0,38.4,37.2,80.5,56.2,37.9,34.1,0,2,0,0,18,30.4,7,1,0,72.3,4,0,0,41,0,68,131,4,0,0,4,0,71,127,4,59,15,3,14,0,7,2,0,38,37,9.5
Tyler Strain,144814,CB,ILLINOIS,8,3,0,54.5,0,0,187,0,0,61.9,61.5,81.7,59.6,59.2,53.9,0,0,0,0,17,18.2,2,1,0,99.1,6,0,0,9,74,78,139,1,0,0,1,0,15,138,1,60,40,1,6,0,11,0,1,56,45,9.3
Dylan Rosiek,144816,LB,ILLINOIS,11,11,1,74.1,0,1,187,0,0,71.6,71.4,83.8,65.0,67.3,70.8,0,1,0,1,19,10.4,7,1,0,91.3,20,1,0,402,0,228,427,5,0,0,5,0,0,422,13,186,20,17,49,3,27,2,1,198,132,9.9
DD Snyder,144817,S,UMASS,2,1,0,,0,0,216,0,0,77.7,72.1,76.4,,55.0,54.9,0,0,0,1,,20.0,1,0,0,0.0,0,0,0,35,0,43,66,0,0,0,0,0,29,66,0,23,2,0,3,0,0,0,0,0,0,
Kenenna Odeluga,144818,LB,ILLINOIS,13,6,0,100.0,0,0,187,0,0,51.1,54.7,80.5,44.8,61.8,72.4,0,1,0,0,24,9.5,2,0,0,105.4,10,0,0,130,1,62,173,21,0,0,21,0,0,152,8,103,21,8,13,1,10,1,0,93,71,9.3
Luke Zardzin,144819,LB,ILLINOIS,3,3,0,100.0,0,0,187,0,0,53.7,56.3,75.1,60.0,59.9,81.4,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,28,0,8,30,2,0,0,2,0,0,28,1,21,0,3,4,0,1,0,0,7,7,7.0
Sedarius McConnell,144822,DI,BOSTON COL,11,14,0,,0,1,121,0,0,63.5,64.2,27.7,53.7,72.2,64.7,0,6,0,0,,11.8,4,0,3,0.0,0,3,0,0,0,0,476,475,4,268,49,154,0,1,236,240,1,14,16,4,0,9,0,0,0,
Andrew Turvy,144844,ED,INDIANA,5,4,0,100.0,0,0,190,0,0,56.0,60.8,78.2,61.7,63.8,53.3,1,1,0,0,39,16.7,1,0,0,118.8,1,0,0,0,0,7,35,32,0,1,27,4,0,3,11,17,3,0,1,0,1,2,0,39,38,39.0
Jaxon Rexroth,144864,LB,IOWA,13,5,0,84.6,0,0,192,0,0,65.8,66.3,87.0,58.6,67.0,65.5,1,3,0,1,20,12.5,3,0,0,64.4,11,0,0,49,5,89,242,95,0,0,94,1,0,147,26,127,92,7,16,2,13,4,0,93,70,8.5
Kelby Telander,144866,ED,IOWA,2,0,0,,0,0,192,0,0,,65.5,69.6,,63.7,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,4,3,0,0,3,0,0,1,0,4,0,1,1,0,0,0,0,0,0,
Jaden Harrell,144871,LB,IOWA,10,12,0,91.7,0,2,192,0,0,54.2,60.5,81.4,59.2,65.9,40.4,1,5,0,0,25,21.2,11,0,1,120.5,11,1,0,281,1,135,307,1,0,0,1,0,0,306,25,147,24,15,29,1,12,7,1,75,54,6.8
Zach Twedt,144872,LB,IOWA,1,0,0,,0,0,192,0,0,60.0,82.7,67.2,64.2,68.7,73.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,4,0,0,0,0,0,0,4,1,2,0,1,1,0,0,1,0,0,0,
Karson Sharar,144873,LB,IOWA,13,22,1,80.0,0,0,192,0,0,64.9,76.1,88.5,69.6,79.6,61.4,5,6,0,0,26,16.8,18,0,0,86.5,32,4,0,548,3,343,753,45,0,0,45,0,0,708,78,332,157,42,67,9,40,15,0,190,124,5.9
Max Llewellyn,144874,ED,IOWA,13,3,3,100.0,1,2,192,0,0,43.2,72.3,54.8,86.1,56.5,40.4,11,28,0,0,14,34.8,8,0,2,104.2,3,6,0,0,0,11,544,544,0,5,472,67,0,0,306,227,0,15,12,1,3,45,0,27,21,9.0
Jeremiah Pittman,144875,DI,IOWA,13,0,0,,0,0,192,0,0,,52.0,80.8,56.6,49.4,27.8,0,3,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,137,137,15,120,0,2,0,0,72,65,0,1,1,0,0,3,0,0,0,
Branden Jennings,144903,ED,MISS STATE,13,17,0,62.5,1,0,227,0,0,69.2,60.9,22.1,53.1,64.3,74.5,1,10,0,0,21,11.8,6,1,3,81.8,5,0,0,160,0,81,487,321,0,2,300,19,0,166,161,245,6,19,28,0,8,11,0,53,17,10.6
Darrell Jackson Jr.,144910,DI,FLORIDA ST,12,20,0,,0,0,167,0,0,60.8,74.4,69.4,58.5,81.3,73.9,1,12,0,0,,7.7,4,0,1,0.0,0,1,0,1,0,5,522,520,159,327,1,33,0,2,252,265,0,24,28,1,0,14,0,0,0,
Zion Shockley,144911,DI,CHARLOTTE,11,6,0,,0,0,136,0,0,61.7,56.9,83.4,54.7,56.6,66.5,0,3,0,0,,7.7,1,0,0,0.0,0,0,0,1,0,1,311,309,38,251,7,13,0,2,167,143,0,3,6,2,0,3,0,0,0,
Peyton O'Leary,144921,WR,MICHIGAN,1,0,0,,0,0,222,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Ja'den McBurrows,144931,CB,APP STATE,3,0,0,52.9,0,0,108,0,0,72.4,77.2,80.9,64.7,83.5,46.0,0,1,0,1,26,23.1,3,1,0,64.3,9,0,0,27,2,72,115,3,0,0,3,0,2,112,4,39,81,6,10,2,17,1,1,94,27,10.4
Rod Moore,144932,S,MICHIGAN,3,3,0,66.7,0,0,222,0,0,67.9,64.0,79.6,60.0,51.9,57.5,0,0,0,1,28,18.2,2,1,0,66.7,2,0,0,14,2,49,85,1,0,0,1,0,55,84,1,35,13,0,6,0,3,0,0,35,9,17.5
Rayshaun Benny,144933,DI,MICHIGAN,13,13,2,,0,0,222,1,0,60.5,78.2,64.2,65.5,84.5,58.2,3,13,0,0,,10.8,4,0,1,0.0,0,2,0,8,0,1,458,450,22,334,24,70,0,8,268,189,0,16,20,1,0,18,0,0,0,
Joe Taylor,144936,WR,MICHIGAN,1,0,0,,0,0,222,0,0,,60.0,60.0,,60.0,,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
T.J. Guy,144938,ED,MICHIGAN,12,4,0,71.4,1,0,222,0,0,59.4,64.3,21.2,72.6,60.9,38.9,2,14,0,1,11,25.0,6,0,3,41.1,5,2,0,3,0,55,362,348,0,1,345,2,0,14,152,155,11,10,14,1,7,18,0,32,19,6.4
Kechaun Bennett,144940,ED,UCLA,11,8,0,100.0,0,0,324,0,0,61.6,49.9,0.0,56.4,51.5,55.0,2,4,0,0,15,18.5,5,0,3,118.8,1,1,0,8,0,5,253,243,0,9,221,13,0,10,121,127,1,10,14,2,1,7,0,15,1,15.0
George Rooks,144941,DI,SYRACUSE,12,4,0,,0,0,304,0,0,60.0,51.6,55.5,53.8,52.0,79.0,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,310,309,11,207,39,52,0,1,164,146,0,5,8,1,0,2,0,0,0,
Ike Iwunnah,144943,DI,MICHIGAN,8,1,0,,0,0,222,0,0,,57.3,0.0,62.1,60.8,72.9,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,49,49,10,34,1,4,0,0,27,22,0,1,1,0,0,1,0,0,0,
Charles Brantley,144956,CB,MIAMI FL,3,1,0,100.0,1,0,220,0,0,68.0,68.2,74.6,,60.4,77.0,0,0,0,0,6,0.0,0,0,1,91.7,2,0,0,1,30,23,31,0,0,0,0,0,0,31,0,8,0,1,1,0,2,0,0,12,12,6.0
Michael Gravely Jr.,144959,S,BALL ST,10,16,0,73.3,0,0,117,0,0,36.6,43.0,84.7,58.1,54.5,43.3,0,0,0,1,42,24.6,16,0,1,123.1,11,0,0,314,2,242,492,0,0,0,0,0,91,492,2,248,85,11,33,1,15,0,2,173,42,15.7
Khalil Majeed,144961,CB,MICH STATE,6,2,0,50.0,1,0,223,0,0,56.4,47.4,0.0,54.2,30.2,29.0,0,0,0,0,24,40.0,2,0,1,97.1,5,0,0,6,0,52,86,2,0,0,2,0,1,84,5,29,77,0,1,0,10,0,1,48,27,9.6
Darius Green,144982,S,MINNESOTA,12,6,0,70.4,0,0,225,0,0,55.6,60.5,87.1,58.6,70.4,63.1,0,2,0,0,19,14.3,5,0,2,85.7,19,0,0,132,4,238,435,41,0,0,41,0,28,394,25,172,229,11,24,3,27,2,0,162,103,8.5
Devon Williams,144984,LB,MINNESOTA,12,20,0,75.6,0,0,225,0,0,62.4,67.7,86.7,54.5,72.3,60.4,4,7,0,0,24,17.8,19,1,0,93.2,31,2,0,566,2,317,664,37,0,0,37,0,0,627,60,287,58,39,68,4,41,13,0,277,201,8.9
Luther McCoy,144986,DI,HAWAII,12,6,0,,0,2,180,0,0,71.5,64.3,18.0,68.5,50.6,51.8,7,10,0,0,,14.3,3,0,2,0.0,0,2,0,19,0,3,246,226,8,109,48,61,0,20,152,91,0,10,12,1,0,19,0,0,0,
Jacob Schuster,144987,DI,OREGON ST,7,4,2,,0,0,265,0,0,59.8,65.2,44.9,60.1,68.4,52.0,0,1,0,0,,12.5,2,0,1,0.0,0,1,0,0,0,2,212,212,35,164,1,12,0,0,103,107,0,8,10,0,0,2,0,0,0,
Nate Becker,144988,DI,MINNESOTA,13,2,0,,0,0,225,0,0,60.0,64.3,84.4,60.4,64.2,39.9,0,6,0,0,,30.0,3,0,0,0.0,0,1,0,0,0,0,221,221,89,131,0,1,0,0,127,94,0,5,5,2,0,7,0,0,0,
Deven Eastern,144989,DI,MINNESOTA,13,9,1,,0,1,225,0,0,60.0,67.3,35.6,66.0,68.3,43.4,2,9,0,0,,17.5,7,0,3,0.0,0,3,0,0,0,0,499,498,269,225,2,2,0,1,262,237,0,21,24,3,0,14,0,0,0,
Marques Buford Jr.,145012,S,NEBRASKA,13,1,0,40.0,0,0,238,0,0,71.2,70.9,83.9,62.4,66.7,90.6,0,0,0,0,10,0.0,0,0,0,47.9,4,0,0,71,1,144,237,6,0,0,6,0,131,231,5,88,28,9,21,0,10,0,0,22,7,5.5
Mikai Gbayor,145013,LB,N CAROLINA,12,10,0,66.7,1,1,245,1,1,64.7,67.1,17.1,67.7,67.5,56.1,0,1,0,0,12,17.5,7,0,1,71.5,4,1,0,231,1,100,252,10,0,0,10,0,0,242,10,142,8,12,23,1,6,2,0,20,8,5.0
Wynden Ho'ohuli,145015,LB,HAWAII,12,5,0,55.6,0,0,180,0,0,54.0,52.2,0.0,54.4,59.1,56.0,1,0,0,0,20,14.8,4,0,3,66.4,5,0,0,164,0,91,203,25,0,0,25,0,0,178,20,92,13,11,18,2,9,1,0,39,22,7.8
Randolph Kpai,145018,LB,NEW MEXICO,2,1,0,,0,0,241,0,0,65.8,73.7,76.4,60.0,74.6,81.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,30,0,11,35,1,0,0,1,0,0,34,1,23,4,3,6,0,0,0,0,0,0,
Derek Branch,145019,S,NEBRASKA,4,0,0,,0,0,238,0,0,60.0,69.3,69.9,,71.1,74.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,1,12,0,0,0,0,0,1,12,0,11,3,1,1,0,0,0,0,0,0,
Michael Booker III,145023,LB,NEBRASKA,3,0,0,,0,0,238,0,0,63.4,67.9,71.9,60.0,67.6,56.0,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,25,0,10,26,0,0,0,0,0,0,26,1,15,0,2,3,0,0,0,0,0,0,
Ru'Quan Buckley,145027,DI,MICH STATE,11,3,0,,0,0,223,0,0,,58.0,81.0,53.9,59.6,63.1,0,3,0,0,,16.7,3,0,0,0.0,0,2,0,0,0,0,191,190,12,169,2,7,0,1,82,109,0,9,12,0,0,5,0,0,0,
Theran Johnson,145045,CB,OREGON,13,3,0,62.9,1,1,264,1,0,46.0,53.0,83.4,73.9,76.1,65.2,0,0,0,0,50,14.3,3,2,1,116.5,22,1,0,33,322,192,370,8,0,0,8,0,0,362,3,175,7,5,15,0,35,1,2,361,78,16.4
Garner Wallace,145046,S,NWESTERN,13,13,0,79.3,0,0,256,0,0,52.0,55.0,87.3,48.8,61.5,64.3,0,2,0,0,48,17.7,11,1,0,134.8,23,0,0,278,0,330,630,5,0,0,5,0,299,625,2,298,48,6,38,0,29,2,2,314,127,13.7
Mac Uihlein,145047,LB,NWESTERN,13,21,0,67.7,0,2,256,0,0,68.1,70.4,83.9,59.3,70.7,54.2,2,6,0,4,52,17.6,21,0,0,52.3,21,0,0,618,2,361,736,6,1,0,5,0,0,730,26,349,109,42,77,6,31,8,0,248,139,11.8
Aidan Hubbard,145048,ED,NWESTERN,11,7,0,100.0,0,1,256,0,0,64.5,74.5,85.6,79.8,62.1,59.0,4,19,0,0,0,25.8,8,0,0,79.2,1,8,0,2,0,20,355,352,0,5,303,44,0,3,181,154,0,20,16,3,1,31,0,0,0,0.0
Najee Story,145049,DI,NWESTERN,13,12,1,,0,0,256,0,0,65.6,68.5,83.7,61.7,66.8,63.6,2,10,0,1,,10.3,3,0,0,0.0,0,1,0,2,0,2,401,399,14,358,1,26,0,2,194,205,0,12,14,0,0,13,0,0,0,
Carmine Bastone,145050,DI,NWESTERN,13,13,1,,0,0,256,1,0,56.6,70.5,84.3,65.8,71.1,26.8,1,17,0,0,,31.7,13,0,0,0.0,0,3,0,0,0,3,455,454,30,417,2,5,0,1,231,221,0,14,15,2,0,21,0,0,0,
Ore Adeyi,145051,CB,NWESTERN,11,3,0,55.6,0,0,256,0,0,64.1,62.4,84.9,60.0,51.4,49.1,0,0,0,1,35,20.0,5,3,0,62.9,15,0,0,15,297,201,347,26,0,0,26,0,0,321,1,145,8,1,17,0,27,0,0,194,23,12.9
Jayden Ballard,145054,WR,WISCONSIN,1,0,0,,0,0,349,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jantzen Dunn,145068,CB,KENTUCKY,8,2,0,42.9,0,0,202,0,0,59.2,59.7,80.2,60.7,60.3,66.2,0,1,0,0,14,11.1,1,0,0,53.3,3,0,0,14,6,74,108,1,0,0,1,0,5,107,5,29,80,3,6,1,7,1,0,26,12,8.7
Reid Carrico,145069,LB,W VIRGINIA,12,19,0,81.8,0,0,343,1,0,57.6,62.6,85.5,69.5,60.0,59.3,5,14,0,0,54,16.9,13,1,0,125.6,18,5,0,458,0,205,520,24,0,0,24,0,3,496,82,233,33,34,45,3,22,24,1,231,209,12.8
Andre Turrentine,145072,S,TENNESSEE,13,22,0,66.7,0,0,307,0,0,59.1,57.2,86.8,57.6,52.6,65.8,1,0,0,1,49,14.9,11,0,1,91.3,18,0,0,321,2,425,773,9,0,0,9,0,318,764,15,333,123,8,41,0,27,1,1,238,100,13.2
Jackson Kuwatch,145075,LB,MIAMI OH,14,23,0,64.3,0,0,221,0,0,73.0,82.1,87.0,65.4,82.0,73.3,4,8,0,0,17,9.9,10,1,0,82.1,9,5,0,622,0,249,703,62,0,0,61,1,0,641,124,330,18,45,68,5,14,17,0,89,32,9.9
Jordan van den Berg,145085,DI,GA TECH,13,4,0,,0,0,176,0,0,58.6,75.0,85.9,62.2,81.2,59.8,5,21,0,0,,16.1,5,0,0,0.0,0,3,0,3,0,0,553,549,144,370,3,32,0,4,318,235,0,19,22,9,0,29,0,0,0,
Liam Clifford,145089,WR,PENN STATE,2,0,0,,0,0,266,0,0,,60.0,60.0,60.0,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
Harrison Wallace III,145090,WR,OLE MISS,1,0,0,,0,0,226,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,3,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Davon Townley Jr.,145091,ED,MO STATE,13,6,4,0.0,1,0,230,0,0,67.9,62.5,3.0,60.6,66.1,59.1,0,13,0,1,,15.4,4,0,5,0.0,0,2,0,1,0,8,401,400,1,3,369,27,0,1,223,170,0,16,16,2,1,15,0,0,0,
Dominic DeLuca,145095,LB,PENN STATE,13,24,0,77.3,0,0,266,0,0,57.9,65.1,50.6,63.4,70.0,62.7,2,8,0,0,14,14.3,13,2,1,87.7,17,2,0,445,2,219,535,34,0,0,34,0,0,501,50,266,53,30,54,5,22,12,0,112,67,6.6
Zakee Wheatley,145099,S,PENN STATE,12,26,1,70.0,0,0,266,1,0,83.5,85.9,86.8,69.8,82.7,75.8,2,2,0,1,8,11.5,11,1,0,69.2,7,0,0,253,1,325,658,3,0,0,3,0,316,655,17,316,84,23,59,2,10,4,1,36,22,5.1
Rodney McGraw,145101,ED,W MICHIGAN,14,11,1,100.0,0,3,347,2,0,56.3,71.8,54.2,70.8,71.8,72.2,8,25,0,0,21,15.0,6,0,2,158.3,1,7,0,6,0,14,529,523,12,83,373,55,0,6,287,228,0,25,23,2,1,40,1,21,26,21.0
Yannis Karlaftis,145120,LB,NWESTERN,5,4,0,50.0,0,0,256,0,0,60.0,60.4,74.6,78.4,55.1,62.0,1,2,0,0,12,16.7,2,1,0,62.5,2,0,0,41,0,23,68,4,0,0,4,0,0,64,4,41,23,1,6,0,4,3,0,18,7,9.0
Rickey Smith,145122,CB,MIDDLE TN,5,2,0,76.9,0,0,224,0,0,42.9,48.9,81.2,51.2,71.2,51.9,0,0,0,0,36,20.0,2,0,0,143.1,10,0,0,7,0,48,106,2,0,0,2,0,1,104,7,51,95,2,6,0,13,0,1,160,29,16.0
Khordae Sydnor,145124,ED,VANDERBILT,13,11,1,100.0,0,0,333,1,0,61.3,71.3,74.3,64.2,76.6,46.6,6,26,0,0,16,28.9,11,0,2,118.8,1,3,0,9,0,29,598,588,0,48,500,40,0,10,343,226,1,17,16,4,1,35,0,16,0,16.0
Don Munnerlyn,145126,ED,UTSA,11,3,1,100.0,0,0,331,0,0,48.7,53.6,46.3,58.4,57.4,40.9,1,3,0,0,16,33.3,2,0,1,118.8,4,1,0,12,0,35,218,184,0,0,184,0,1,34,83,100,21,1,1,0,4,5,0,50,36,12.5
Al-Shadee Salaam,145129,CB,RUTGERS,7,3,0,75.0,1,0,278,0,0,50.3,52.6,0.0,55.4,75.7,71.8,0,0,0,0,25,9.1,1,1,2,105.2,9,0,0,3,122,76,133,5,0,0,5,0,0,128,1,56,3,0,7,0,12,0,0,117,25,13.0
Jordan Thompson,145140,DI,RUTGERS,12,9,0,,0,0,278,0,0,70.9,61.8,89.1,52.7,63.4,47.2,1,6,0,0,,18.2,6,0,0,0.0,0,1,0,1,0,8,353,352,215,54,77,6,0,1,178,167,0,10,18,2,0,8,0,0,0,
Austin Dean,145145,LB,RUTGERS,3,0,0,0.0,0,0,278,0,0,49.3,47.9,74.7,59.2,58.8,26.0,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,11,0,3,15,4,0,0,4,0,0,11,1,11,0,0,1,0,1,1,0,0,0,
Zaire Angoy,145149,DI,RUTGERS,12,2,1,,0,0,278,0,0,62.4,62.8,31.9,60.1,64.0,26.4,1,2,0,0,,36.4,4,0,2,0.0,0,0,0,0,0,1,332,332,4,320,4,4,0,0,146,185,0,5,5,0,0,3,0,0,0,
Cam'Ron Stewart,145151,ED,TEMPLE,12,4,1,,0,1,306,0,0,63.8,88.0,31.4,90.4,77.8,58.0,5,30,0,0,,22.6,7,0,2,0.0,0,4,0,3,0,6,290,286,0,2,284,0,0,4,144,140,1,19,20,6,0,39,0,0,0,
Henry Hughes Jr.,145152,DI,RUTGERS,6,0,0,,0,0,278,1,0,,50.6,78.3,57.1,49.9,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,35,35,13,22,0,0,0,0,10,25,0,0,1,0,0,0,0,0,0,
Keshon Griffin,145153,DI,RUTGERS,12,3,0,,0,0,278,0,0,61.1,63.4,59.6,64.9,61.6,42.6,1,9,0,0,,21.4,3,0,1,0.0,0,0,0,0,0,0,305,305,137,165,1,2,0,0,142,163,0,5,8,2,0,10,0,0,0,
Owen Arnett,145161,CB,WISCONSIN,1,0,0,0.0,0,0,349,0,0,50.7,49.8,73.1,,,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,7,0,0,0,1,0,0,0,0,
T.J. Bollers,145165,DI,CAL,12,8,0,,0,0,130,0,0,60.0,62.5,83.9,62.0,60.5,58.8,2,8,0,0,,10.5,4,0,1,0.0,0,1,0,0,0,0,482,481,1,363,8,109,0,1,239,243,0,18,26,1,0,11,0,0,0,
Grover Bortolotti,145166,HB,WISCONSIN,2,0,0,,0,0,349,0,0,,60.0,60.0,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
Ricardo Hallman,145169,CB,WISCONSIN,12,1,0,67.4,0,0,349,0,0,72.4,71.0,85.8,,56.0,51.4,0,0,0,2,37,19.5,8,4,1,97.6,31,0,0,23,684,410,713,0,0,0,0,0,0,713,0,303,4,7,32,0,46,0,3,395,50,12.7
Mike Jarvis,145171,DI,LIBERTY,12,8,1,,1,0,206,0,0,58.6,56.8,48.8,56.3,58.6,48.6,2,10,0,0,,16.0,4,0,2,0.0,0,0,0,1,0,1,454,453,241,211,0,1,0,1,209,244,0,10,13,1,0,12,0,0,0,
Darryl Peterson,145175,ED,WISCONSIN,12,9,3,100.0,0,1,349,0,0,59.4,81.0,21.1,82.3,77.8,61.6,3,16,0,0,24,17.9,7,0,3,118.8,1,8,0,1,0,6,385,384,0,41,273,70,0,1,226,153,0,22,23,5,1,27,0,24,17,24.0
