player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jayvonne Dillard,178311,WR,NC A&T,1,0,0,,0,0,246,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Cordell Wilson,178323,S,W ILLINOIS,5,2,0,50.0,0,0,345,0,0,47.6,48.1,76.9,,52.4,55.3,0,0,0,0,10,20.0,1,0,0,64.6,1,0,0,39,1,34,67,1,0,0,1,0,12,66,0,33,14,0,2,0,2,0,0,10,4,10.0
Ethan Ladd,178329,LB,W ILLINOIS,10,3,0,100.0,0,0,345,0,0,44.8,52.4,83.7,61.5,62.1,27.3,0,5,0,0,15,42.9,3,0,0,105.6,6,1,0,166,0,78,171,0,0,0,0,0,0,171,29,64,3,2,1,0,6,6,0,56,42,9.3
Keshawn Harrington-McKinney,178339,DI,W ILLINOIS,10,4,0,,0,0,345,0,0,63.8,59.9,84.9,56.7,59.4,78.7,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,329,329,115,211,0,3,0,0,179,150,0,8,9,2,0,2,0,0,0,
Mike Jenkins,178344,S,E TENN ST,12,7,0,67.6,0,0,157,0,0,65.6,67.2,87.9,58.4,68.5,62.0,1,1,0,2,58,15.9,11,2,0,107.2,23,0,0,246,3,378,672,8,0,0,8,0,240,664,9,285,174,13,51,2,34,2,3,358,187,15.6
Josh Meltzer,178346,DI,E TENN ST,2,0,0,,0,0,157,0,0,,77.6,69.6,60.0,73.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,
Teddy Wilson,178350,LB,E TENN ST,8,2,0,100.0,0,0,157,1,0,54.0,68.4,84.6,58.6,77.3,50.0,1,1,0,0,12,17.4,4,0,0,104.2,4,0,0,96,0,56,196,86,0,0,86,0,0,110,27,113,14,11,17,3,4,2,0,36,17,9.0
Marcellius Johnson,178359,LB,GRAMBLING,11,17,0,78.9,0,1,177,1,0,38.5,61.6,0.0,71.9,80.8,72.0,3,5,0,0,47,12.5,7,0,2,122.8,15,2,0,360,0,164,396,3,0,0,3,0,1,393,23,209,31,22,32,4,19,10,1,176,89,11.7
Kyran McConnell,178362,S,GRAMBLING,2,0,0,,0,0,177,0,0,50.1,42.8,70.6,,53.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,10,0,6,10,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,
Conor Fitzgibbon,178381,S,MARIST,5,2,0,,0,0,213,0,0,66.3,68.4,75.1,,68.5,70.1,0,0,0,0,,14.3,1,0,0,0.0,0,0,0,23,0,10,38,0,0,0,0,0,3,38,0,28,11,3,4,0,0,0,0,0,0,
Nate Furrow,178382,LB,MARIST,12,11,0,71.4,0,1,213,0,0,59.8,78.2,30.8,86.3,79.9,63.7,1,5,0,0,13,13.6,6,1,2,124.4,5,7,0,286,1,138,320,19,1,2,16,0,0,301,32,150,13,28,27,7,7,13,1,39,15,7.8
Shock Gordon,178383,CB,MARIST,3,0,0,62.5,0,0,213,0,0,58.8,61.3,79.9,58.3,67.6,45.2,0,0,0,0,48,28.6,2,2,0,132.3,5,0,0,22,74,57,110,9,0,0,9,0,1,101,2,51,4,2,5,0,8,0,3,74,49,14.8
James Kratochvil,178388,LB,MARIST,12,12,2,78.9,0,0,213,0,0,61.2,66.2,86.1,64.0,69.0,71.6,2,2,0,0,25,9.8,5,1,0,98.7,15,1,0,242,0,190,447,104,0,0,104,0,0,343,38,219,101,20,34,6,19,5,0,146,95,9.7
Jordan Mendoza,178391,ED,MARIST,10,1,0,,0,0,213,0,0,60.0,64.5,83.2,61.1,64.5,64.3,3,9,0,0,,11.1,1,0,0,0.0,0,0,0,0,0,0,316,316,3,60,106,147,0,0,166,150,0,6,7,0,0,12,0,0,0,
Amare Minggia,178393,CB,MARIST,2,0,0,,0,0,213,0,0,60.0,61.8,66.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,4,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,
Isaac Nkwantabisah-Asiedu,178395,DI,MARIST,12,4,0,,0,0,213,0,0,60.9,61.5,23.4,56.0,66.1,71.7,0,3,0,0,,6.7,1,0,1,0.0,0,0,0,1,0,1,126,125,1,59,11,54,0,1,56,69,0,7,10,0,0,3,0,0,0,
Jack Pinchek,178396,S,MARIST,3,0,0,,0,0,213,0,0,62.7,63.2,71.0,,60.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,6,9,1,0,0,1,0,2,8,0,3,3,0,0,0,0,0,0,0,0,
Kade Werner,178401,S,MARIST,12,14,0,54.5,0,1,213,0,0,72.0,78.7,44.2,79.6,81.1,71.2,3,7,0,0,9,13.3,8,0,2,90.3,6,2,0,271,2,226,432,47,0,0,47,0,1,385,31,175,110,29,38,4,11,12,1,31,16,5.2
Cooper Aurilia,178404,S,STETSON,7,3,0,40.0,0,0,302,0,0,52.6,59.7,78.8,,69.7,29.6,0,0,0,0,22,38.5,5,0,0,106.7,2,0,0,62,3,48,122,0,0,0,0,0,44,122,0,74,13,3,5,0,5,0,1,38,6,19.0
Eli Durden,178419,LB,STETSON,8,3,0,100.0,0,0,302,0,0,50.9,67.6,80.5,67.7,74.0,64.0,0,1,0,0,9,17.6,3,0,0,100.0,2,0,0,72,0,24,94,19,0,0,19,0,0,75,4,66,3,5,11,1,2,1,0,16,6,8.0
Kyle Elphick,178421,LB,STETSON,12,18,1,66.7,0,1,302,0,0,59.4,76.2,39.2,70.3,85.0,73.3,3,2,0,1,20,10.8,7,2,3,51.3,10,2,0,315,0,146,388,36,0,0,36,0,0,352,36,206,37,27,40,5,15,7,0,77,84,7.7
Zion Griffin,178425,HB,STETSON,1,0,0,,0,0,302,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Barrett Kennedy,178431,ED,STETSON,5,1,0,100.0,0,0,302,0,0,49.7,56.0,0.0,58.2,69.1,78.1,0,0,0,0,19,0.0,0,0,1,158.3,1,0,0,6,0,3,29,21,0,0,21,0,0,8,3,23,2,2,3,1,1,0,1,19,20,19.0
Renardo Lewis,178434,DI,STETSON,12,3,0,,0,0,302,0,0,60.0,67.9,23.9,52.6,78.8,67.4,0,6,0,0,,8.3,2,0,3,0.0,0,0,0,2,0,0,418,416,101,175,11,129,0,2,195,223,0,14,19,2,0,6,0,0,0,
Andrew Martin,178435,ED,STETSON,12,14,0,77.8,1,1,302,1,0,59.4,66.8,14.9,68.3,70.7,58.7,2,17,0,0,23,16.9,11,0,4,140.7,7,4,0,146,0,108,543,357,0,1,347,9,0,186,163,272,40,27,40,5,9,23,1,80,48,11.4
Jabriel Muhammad,178437,DI,STETSON,7,1,0,,0,0,302,0,0,,64.8,77.6,53.3,69.0,76.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,58,58,17,8,5,28,0,0,21,37,0,3,4,0,0,0,0,0,0,
Jhoel Robinson,178441,LB,STETSON,3,0,0,100.0,0,0,302,0,0,46.8,54.5,71.9,56.2,66.8,78.4,0,0,0,0,22,0.0,0,0,0,118.8,2,0,0,33,0,12,36,2,0,0,2,0,0,34,4,20,1,0,3,0,2,0,0,40,6,20.0
Simeon White II,178452,CB,STETSON,8,0,0,53.8,0,0,302,0,0,40.5,42.1,80.3,68.2,44.2,49.4,0,1,0,2,69,22.2,2,0,1,91.8,7,0,0,11,146,63,165,3,0,0,3,0,0,162,4,98,4,1,7,0,13,1,2,140,34,20.0
Kasyus Kurns,178462,CB,TARLETON,12,9,1,43.8,0,0,401,1,0,74.6,76.5,85.8,73.5,75.0,83.8,0,1,0,6,39,5.1,2,5,2,48.7,14,0,0,37,451,292,580,7,0,0,7,0,5,573,7,281,80,4,28,2,32,1,2,222,57,15.9
Dillon Crowell,178480,LB,ALCORN ST,8,0,0,71.4,0,0,107,0,0,41.5,57.5,0.0,78.1,78.6,28.0,1,2,0,0,24,35.7,5,0,1,93.8,5,1,0,93,1,65,124,7,0,0,7,0,0,117,22,37,22,8,9,3,7,4,0,54,44,10.8
Mahamadou Diarra,178481,LB,ALCORN ST,4,0,0,0.0,0,0,107,0,0,70.5,64.5,74.3,59.5,44.7,25.7,0,1,0,0,,100.0,1,1,0,39.6,0,0,0,18,0,19,26,0,0,0,0,0,0,26,1,6,8,0,0,0,2,1,0,0,0,
Andre Duke,178482,LB,ALCORN ST,2,0,0,,0,0,107,0,0,64.6,65.4,68.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,7,8,0,0,0,0,0,0,8,0,1,4,0,0,0,0,0,0,0,0,
Stemarion Edwards,178483,LB,ALCORN ST,12,25,2,85.2,1,0,107,0,0,62.4,74.8,0.0,77.4,80.4,61.6,9,8,0,1,44,12.5,11,1,4,110.0,23,2,0,475,1,236,577,35,0,0,35,0,6,542,80,261,59,36,52,8,27,19,2,221,140,9.6
Brendan Gibson,178489,ED,ALCORN ST,12,2,0,50.0,0,0,107,0,0,44.4,54.9,20.0,58.2,66.1,68.1,1,3,0,0,14,11.1,1,0,1,67.7,2,2,0,38,1,23,135,89,0,2,80,7,0,46,60,52,7,5,6,0,4,6,0,23,8,11.5
Tayvion Haney,178490,CB,ALCORN ST,11,1,0,64.6,0,0,107,0,0,66.4,67.8,85.5,59.4,71.5,75.7,0,0,0,0,75,8.3,3,6,1,115.8,31,0,0,31,518,327,569,11,0,0,11,0,0,558,1,241,9,8,32,1,48,0,3,450,94,14.5
Kayvon Henderson,178493,LB,ALABAMA ST,9,5,0,100.0,0,0,105,0,0,43.0,57.0,80.9,55.9,68.1,72.0,1,1,0,0,2,6.7,1,0,0,79.2,1,0,0,70,0,21,118,42,0,0,42,0,0,76,41,56,6,7,9,0,1,2,0,2,6,2.0
Geoffreyy Mckelton,178501,S,ALCORN ST,9,12,0,68.8,0,0,107,0,0,70.0,67.5,85.4,55.8,60.6,52.5,0,0,0,1,26,19.6,11,0,0,64.1,11,0,0,154,0,238,415,6,0,0,6,0,221,409,4,173,33,12,33,4,16,0,0,118,67,10.7
Clinton Mckinney,178502,S,ALCORN ST,1,1,0,66.7,0,0,107,0,0,64.3,63.8,71.6,,61.1,80.7,0,0,0,0,22,0.0,0,0,0,122.2,2,0,0,9,0,5,17,0,0,0,0,0,8,17,0,12,0,1,2,1,3,0,1,18,8,9.0
Gideon Spottsville,178514,ED,ALCORN ST,2,1,0,,0,0,107,0,0,,61.3,10.0,56.2,67.7,75.2,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,85,85,10,26,18,31,0,0,38,47,0,1,3,0,0,0,0,0,0,
Tyran Warren,178517,WR,ALCORN ST,1,0,0,,1,0,107,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Japhen Baker,178520,DI,ARKAPB,2,0,0,,0,0,112,0,0,,68.9,71.0,56.9,70.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,
Javien Blanks,178524,DI,ARKAPB,10,2,0,,0,0,112,0,0,,59.2,81.4,52.5,64.6,25.8,0,3,0,0,,42.9,3,0,0,0.0,0,0,0,0,0,0,186,186,16,129,23,18,0,0,106,80,0,2,2,0,0,3,0,0,0,
Deuce Cooper,178527,CB,LIUSHAR,11,5,0,72.0,0,0,1298,0,0,76.4,73.7,38.6,74.8,64.3,54.4,0,0,0,0,34,18.8,6,2,1,97.8,18,1,0,95,14,243,463,2,0,0,2,0,1,461,1,219,351,8,21,0,25,1,1,134,70,7.4
Elijah Jenkins,178533,ED,ARKAPB,10,4,0,75.0,0,0,112,0,0,57.6,64.2,64.7,60.4,68.0,84.4,2,1,0,1,19,0.0,0,0,1,59.4,6,0,0,3,0,39,380,369,0,12,311,46,0,11,136,205,8,4,10,2,8,3,0,66,51,11.0
Isaiah Jones,178534,DI,ARKAPB,10,2,0,,0,0,112,0,0,60.0,66.0,83.0,58.5,67.8,61.0,0,4,0,0,,11.1,2,0,0,0.0,0,0,0,1,0,0,327,326,24,226,24,52,0,1,151,176,0,9,14,1,0,4,0,0,0,
Abdul Osholake,178540,DI,ALBANY,11,1,0,,1,0,106,1,0,,50.7,0.0,62.5,53.1,75.1,1,0,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,0,101,101,53,47,1,0,0,0,31,70,0,3,5,1,0,1,0,0,0,
Ejike Brown,178555,ED,HOUCHR,6,7,0,,0,0,183,0,0,60.2,62.5,35.1,53.8,69.5,70.8,0,1,0,0,,6.3,1,0,1,0.0,0,0,0,0,0,0,165,165,8,64,29,64,0,0,78,87,0,6,8,0,0,1,0,0,0,
Jaden Davis,178560,S,BETH COOK,12,7,0,60.7,0,0,119,0,0,57.5,56.1,33.9,58.6,55.5,42.3,0,0,0,0,23,23.8,15,1,1,108.3,17,0,0,254,0,280,491,0,0,0,0,0,148,491,2,209,88,6,41,2,28,0,2,214,104,12.6
Jeremy Greaves Jr.,178564,ED,BETH COOK,11,4,0,,0,0,119,0,0,61.3,73.1,67.5,71.6,70.2,69.5,10,22,0,0,,11.1,2,0,1,0.0,0,3,0,9,0,4,418,409,0,15,375,19,0,9,260,154,0,12,12,0,0,35,0,0,0,
Johnny Harris III,178566,CB,BETH COOK,12,7,0,58.3,1,0,119,0,0,71.9,69.1,0.0,56.1,64.4,70.8,0,0,0,2,72,7.9,3,9,6,103.2,21,0,0,13,553,326,583,16,0,0,16,0,1,567,3,254,0,6,28,3,36,0,3,414,191,19.7
Jaylen Lewis,178572,LB,BETH COOK,12,9,0,100.0,0,0,119,0,0,72.7,71.8,79.8,65.5,67.2,50.3,0,1,0,0,21,20.0,7,1,0,98.2,7,2,0,264,0,121,281,6,0,0,6,0,0,275,14,146,11,10,19,1,7,3,0,53,66,7.6
Nichalas Rawls II,178582,S,BETH COOK,11,4,0,61.5,0,0,119,1,0,56.5,52.6,80.8,60.0,45.3,46.7,0,0,0,0,38,20.0,6,1,0,92.5,8,0,0,104,0,105,181,2,0,0,2,0,61,179,1,75,14,2,20,1,13,0,0,122,82,15.3
Malik Stinnett,178588,LB,BETH COOK,10,7,0,71.4,0,0,119,0,0,68.9,62.6,41.3,56.9,58.3,65.0,2,7,0,0,44,12.5,5,2,2,114.6,20,1,0,391,0,224,446,12,0,0,12,0,0,434,50,172,43,15,28,1,28,10,2,196,151,9.8
Derrick Thompson,178590,CB,BETH COOK,3,1,0,50.0,0,0,119,0,0,32.4,41.0,75.3,71.2,64.2,77.7,0,0,0,0,28,0.0,0,0,0,82.3,2,1,0,1,0,10,17,2,0,0,2,0,0,15,1,6,14,1,0,0,4,1,0,37,24,18.5
Champ Brantley,178597,S,CHARLES SO,10,9,0,64.3,0,2,135,1,1,68.2,66.9,86.1,75.7,60.0,61.8,0,0,0,0,40,18.2,10,1,0,118.8,9,1,0,149,7,292,532,9,0,0,9,0,313,523,4,236,54,9,36,1,14,1,1,132,56,14.7
Chandler Perry,178604,LB,CHARLES SO,2,0,0,77.8,0,0,135,0,0,61.6,59.6,76.8,54.8,58.4,61.9,1,0,0,0,17,12.5,1,0,0,123.6,7,0,0,32,5,30,68,10,0,0,10,0,3,58,11,27,18,3,7,0,9,1,1,43,40,6.1
Steve Zayachkowsky,178619,LB,CHARLES SO,12,27,0,80.0,0,0,135,1,0,67.1,67.0,83.4,60.4,66.2,77.9,1,6,0,1,30,10.2,11,1,0,109.3,28,0,0,491,6,287,658,62,0,0,61,1,32,596,57,314,66,34,70,3,35,7,2,298,209,10.6
Leon Thomas,178625,CB,TENN TECH,13,2,0,53.8,0,0,309,0,0,65.7,64.8,84.7,63.4,56.3,60.7,0,1,0,0,29,13.3,4,0,1,86.2,14,0,0,24,284,182,322,2,0,0,2,0,2,320,7,133,8,5,24,1,26,1,1,165,37,11.8
Jayven Jackson,178643,LB,PRVIEW A&M,8,5,0,50.0,0,0,270,0,0,61.6,71.4,0.0,46.2,85.6,74.3,1,1,0,0,13,5.3,1,0,1,62.5,3,0,0,100,0,45,103,2,0,0,2,0,0,101,5,53,1,6,13,2,6,2,0,27,18,9.0
Treylan James,178645,CB,SOUTHERN U,11,6,0,62.0,0,1,297,0,0,55.0,58.6,85.2,45.9,76.1,52.3,0,1,0,0,57,20.0,8,0,0,90.2,31,0,0,47,594,345,648,5,0,0,5,0,0,643,1,302,2,4,26,1,50,1,1,357,163,11.5
Keon Jones,178646,CB,FURMAN,9,1,0,64.2,1,0,170,0,0,63.0,64.1,39.5,,71.5,60.0,0,1,0,0,63,17.4,8,3,3,112.8,34,0,0,40,498,325,543,0,0,0,0,0,0,543,0,218,5,6,37,1,53,1,4,408,105,12.0
Jahiem O'Hara,178653,ED,PRVIEW A&M,5,2,0,,0,0,270,0,0,,45.5,75.3,56.5,44.8,77.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,40,40,0,5,3,32,0,0,12,28,0,1,4,0,0,0,0,0,0,
Braelen Perry,178655,DI,TENN STATE,12,7,0,,0,0,308,0,0,60.0,54.9,51.5,53.4,57.4,47.2,0,1,0,0,,13.3,2,0,1,0.0,0,1,0,1,0,0,273,272,10,229,0,33,0,1,118,155,0,6,6,0,0,2,0,0,0,
Tiago Sumbo,178661,DI,PRVIEW A&M,12,3,0,,1,0,270,0,0,,64.0,28.1,61.2,67.6,76.5,1,1,0,0,,0.0,0,0,1,0.0,0,1,0,0,0,0,130,130,61,18,11,40,0,0,69,61,0,3,2,1,0,3,0,0,0,
Tito Chikere,178662,ED,TXAMEA,12,8,0,,1,0,1139,0,0,63.9,67.5,71.3,62.1,68.4,62.4,2,9,0,0,,13.9,5,0,1,0.0,0,2,0,1,0,9,568,566,0,11,382,173,0,2,291,268,0,15,23,2,0,13,0,0,0,
Gavin Batt,178667,WR,WOFFORD,1,0,0,,0,0,350,0,0,60.0,62.8,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
O'marion Brown,178669,DI,WOFFORD,12,6,0,,1,1,350,0,0,71.5,80.3,16.5,67.9,88.7,76.4,2,9,0,0,,3.8,1,0,3,0.0,0,3,0,9,0,2,336,327,135,183,1,8,0,9,196,138,0,20,19,4,0,14,0,0,0,
Eli Campbell,178670,S,WOFFORD,12,16,0,61.7,0,2,350,0,0,83.0,86.0,26.0,57.8,90.6,73.9,0,0,1,4,26,12.3,10,2,4,38.8,29,0,0,247,3,506,859,3,0,0,3,0,428,856,2,351,178,15,55,2,47,0,0,234,143,8.1
Jacobi Hatter,178677,S,WOFFORD,10,2,0,70.0,0,1,350,0,0,64.6,65.9,82.1,,67.3,47.8,0,0,0,0,18,26.7,4,2,0,124.2,7,0,0,50,0,126,192,0,0,0,0,0,117,192,0,66,25,1,9,0,10,0,1,73,51,10.4
J'vion Luster,178682,CB,WOFFORD,10,5,0,78.8,0,0,350,0,0,73.8,73.8,84.4,,65.4,66.9,0,0,0,0,33,12.2,5,3,0,127.9,26,0,0,17,467,281,486,0,0,0,0,0,0,486,0,205,2,11,31,3,33,0,3,245,51,9.4
Aiden Morris,178685,LB,WOFFORD,2,1,0,66.7,0,0,350,0,0,56.0,44.8,72.9,,40.6,25.4,0,0,0,0,20,50.0,2,0,0,92.4,2,0,0,26,0,14,27,0,0,0,0,0,0,27,0,13,1,1,1,0,3,0,0,25,1,12.5
Jalen Rambert,178690,LB,WOFFORD,12,25,0,80.0,0,0,350,0,0,71.4,74.5,85.1,60.0,77.4,57.8,1,7,0,0,26,17.5,17,3,0,106.7,24,2,0,539,0,343,675,37,0,0,37,0,4,638,50,282,95,32,55,8,30,10,1,208,135,8.7
Javario Tinch,178696,S,WOFFORD,9,10,1,83.3,0,0,350,0,0,72.1,73.2,22.6,63.8,79.1,85.9,1,5,1,1,19,5.7,2,2,1,72.0,20,1,0,88,0,173,332,40,0,0,40,0,30,292,35,124,174,13,23,5,24,7,0,131,84,6.6
Will White,178697,CB,WOFFORD,1,0,0,,0,0,350,0,0,61.7,62.4,69.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,6,3,6,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,
James Bradley,178859,ED,MS VLY ST,11,6,2,,0,0,228,0,0,60.1,55.6,45.2,59.5,53.7,26.5,0,8,0,0,,35.7,10,0,2,0.0,0,2,0,1,0,0,409,408,0,8,368,32,0,1,228,181,0,11,12,5,0,10,0,0,0,
Douglas Franklin,178864,LB,MS VLY ST,12,8,0,83.3,0,1,228,0,0,56.0,58.7,0.0,54.2,71.3,58.9,2,2,0,0,45,16.7,8,1,3,112.4,25,0,0,179,0,189,396,63,0,0,63,0,6,333,37,170,147,16,32,6,30,4,1,249,127,10.0
Donavin Green,178866,S,MS VLY ST,9,1,0,33.3,0,0,228,0,0,75.2,71.2,0.0,59.7,60.7,56.6,0,0,0,2,30,18.8,3,1,1,52.8,4,0,0,34,136,113,223,3,0,0,3,0,49,220,1,109,1,2,12,1,12,0,2,66,15,16.5
Ejavious Jackson,178871,DI,ALCORN ST,12,1,0,,0,0,107,0,0,60.0,56.6,80.6,51.7,60.9,28.0,0,1,0,0,,33.3,2,0,0,0.0,0,0,0,0,0,0,142,141,31,66,26,18,0,1,89,53,0,2,3,1,0,1,0,0,0,
Amir Williams,178888,S,MS VLY ST,8,5,0,100.0,0,0,228,0,0,63.1,65.2,81.3,59.7,67.6,70.4,0,0,0,0,17,11.1,2,0,0,112.5,4,0,0,81,4,67,170,4,0,0,4,0,45,166,1,102,36,2,11,0,4,0,0,44,25,11.0
Emiliano Fears,178938,ED,INCAR WORD,3,0,0,,0,0,189,0,0,,51.2,70.2,,53.6,24.9,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,5,5,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,
Iyioluwa Adekoya,178950,ED,LAMAR,8,0,0,,0,0,204,0,0,62.6,63.8,76.9,55.6,62.1,77.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,0,6,25,12,0,0,22,21,0,3,5,1,0,0,0,0,0,
Brenden Bradshaw,178952,S,LAMAR,3,3,0,100.0,0,0,204,0,0,71.2,74.2,75.5,,72.4,69.8,0,0,0,0,1,12.5,1,0,0,79.2,1,0,0,9,0,13,31,2,0,0,2,0,0,29,0,18,20,3,4,0,1,0,0,1,0,1.0
Koda Canady,178956,LB,LAMAR,1,0,0,,0,0,204,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Peyton Christian,178958,DI,LAMAR,13,15,0,,0,0,204,1,1,60.0,82.5,51.7,72.0,85.8,63.4,1,13,0,0,,11.4,4,0,2,0.0,0,6,0,0,0,0,496,495,291,200,0,4,0,1,242,254,0,11,16,4,0,20,0,0,0,
Mar Mar Evans,178960,S,LAMAR,13,8,0,66.7,0,0,204,0,0,68.8,72.5,16.3,60.0,82.1,76.0,0,1,0,2,22,11.6,5,0,1,47.9,8,0,0,127,1,186,319,5,0,0,5,0,155,314,1,132,30,8,30,0,12,1,0,86,38,10.8
Royce Maloles,178968,ED,LAMAR,10,6,0,,0,1,204,0,0,60.0,67.8,52.5,66.2,67.3,76.1,1,10,0,0,,5.6,1,0,1,0.0,0,2,0,0,0,0,256,256,0,17,164,75,0,0,143,113,0,10,11,1,0,13,0,0,0,
Kei'Trone Simpson,178980,ED,LAMAR,13,9,0,,0,0,204,0,0,58.0,74.0,84.5,62.5,79.9,78.7,2,12,0,0,,3.0,1,0,0,0.0,0,3,0,0,0,0,401,400,0,32,183,185,0,1,208,193,0,21,23,2,0,17,0,0,0,
Alex Sumler,178981,ED,LAMAR,13,3,0,,0,0,204,0,0,57.9,70.4,81.1,58.9,78.0,62.3,0,2,0,0,,9.1,1,0,0,0.0,0,1,0,0,0,0,196,196,4,52,51,89,0,0,97,99,0,4,7,1,0,3,0,0,0,
Tre Turner,178982,CB,LAMAR,6,1,0,53.3,0,0,204,0,0,66.6,65.3,79.4,59.1,57.4,68.2,0,0,0,0,47,10.0,1,3,0,116.4,8,0,0,9,137,74,147,0,0,0,0,0,0,147,1,72,1,1,8,0,15,0,2,109,9,13.6
Mikey Allen,178991,CB,SO UTAH,12,8,0,52.2,0,0,298,1,0,81.5,78.7,49.7,,59.3,56.6,0,0,1,3,88,18.4,9,5,4,93.9,36,0,0,12,656,369,711,1,0,0,1,0,1,710,0,342,39,11,32,0,69,0,8,461,192,12.8
Shyne Johnson,179001,CB,SO UTAH,7,1,0,40.0,0,0,298,0,0,70.5,61.6,0.0,,43.1,53.6,0,0,0,0,18,20.0,1,0,1,56.3,2,0,0,3,2,44,80,1,0,0,1,0,1,79,0,36,72,1,3,0,5,0,0,25,4,12.5
Brayde Owen,179013,S,SO UTAH,1,0,0,,0,0,298,0,0,60.6,61.0,66.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
Mason Stromstad,179019,LB,SO UTAH,10,14,1,74.2,0,1,298,0,0,68.2,70.7,81.9,61.8,71.9,52.1,2,2,0,1,39,17.6,12,1,0,99.3,23,1,0,509,0,256,560,32,0,0,32,0,1,528,44,260,18,25,42,8,31,5,1,283,208,12.3
Omari Davis,179054,ED,SCAR STATE,4,0,0,,0,0,290,0,0,,68.0,0.0,79.0,66.1,73.6,2,2,0,0,,0.0,0,0,2,0.0,0,0,0,1,0,0,37,36,0,0,30,6,0,1,23,14,0,1,2,0,0,4,0,0,0,
Jordan Franklin,179056,LB,SCAR STATE,13,14,1,52.0,0,1,290,0,0,69.7,71.5,84.4,82.9,66.6,49.8,2,5,0,2,20,18.4,14,3,0,31.6,13,2,0,481,0,311,565,13,0,0,13,0,2,552,18,236,69,37,48,7,25,9,0,117,72,9.0
Doniqua Wilson,179075,LB,SCAR STATE,2,0,0,,0,0,290,0,0,60.0,61.3,66.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,1,1,4,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,
Daniel Matagi,179283,DI,PORTLAND,12,7,1,100.0,0,0,269,1,0,55.4,67.3,86.4,62.0,68.1,40.5,5,7,0,0,12,18.2,4,0,0,116.7,1,2,0,0,0,1,620,619,131,424,34,30,0,1,287,332,0,12,11,3,1,14,0,12,12,12.0
Jason Thome,179418,S,S DAK ST,1,0,0,,0,0,292,0,0,60.0,60.2,66.3,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,
