player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
C'ing Blanton,141974,WR,TEXAS STHN,4,26.9,1,28.6,0.0,0,1,0,0.0,0,-0.43,2,313,0,70.7,62.9,63.2,,64.8,0.0,0,0,21,0.0,0,38,1,32.4,2,89.5,34,5.3,2,48.5,7,0,94.7,36,36,12,6.0,18.0,1.06
Dervon Pesnell,102561,WR,CAMPBELL,6,11.9,1,71.4,100.0,1,1,0,16.7,1,-0.06,2,131,0,49.8,65.7,62.1,,61.6,0.0,0,0,15,0.0,0,57,0,42.6,5,94.7,54,8.8,5,89.6,7,0,91.2,52,47,9,1.8,9.4,0.87
Zach Rhodes,142487,WR,LIUSHAR,11,8.9,1,71.4,,0,0,0,0.0,0,-0.5,1,1298,0,76.3,68.3,52.2,,51.6,0.0,0,0,24,0.0,0,77,0,40.0,5,90.9,70,10.4,8,85.4,7,0,89.6,69,40,27,5.4,8.0,0.57
Chase Stafford,142663,TE,WAGNER,5,2.4,0,57.1,33.3,1,3,0,20.0,1,-0.69,0,338,0,45.4,65.0,42.2,57.1,44.9,77.8,49,1,7,15.9,10,63,0,26.2,4,79.4,50,20.6,13,22.6,7,0,0.0,0,17,8,2.0,4.3,0.34
Austin Douglas,102436,HB,MERCER,7,-0.6,1,100.0,,0,0,0,0.0,0,0.5,2,219,0,79.3,62.7,88.3,14.6,68.0,0.0,0,0,25,21.3,17,80,0,49.4,7,76.3,61,1.3,1,150.3,7,1,0.0,0,74,78,11.1,10.6,1.21
Max Mazzella,109754,TE,MARIST,7,13.1,0,57.1,50.0,1,2,0,0.0,0,-0.21,4,213,0,74.9,65.0,55.7,53.5,52.7,55.2,58,0,20,12.4,13,105,2,38.0,4,84.8,89,34.3,36,119.6,7,2,1.9,2,51,10,2.5,12.8,0.57
Danny Meuser,142987,HB,BUCKNELL,8,-0.9,2,85.7,,0,0,0,0.0,0,-0.54,0,125,0,77.5,79.7,60.8,15.7,59.5,0.0,0,0,5,27.7,18,65,0,26.6,6,70.8,46,3.1,2,79.8,7,0,0.0,0,22,30,5.0,3.7,0.48
Ja'Won Grey,162110,WR,CHARLES SO,7,20.3,0,14.3,,0,0,0,0.0,0,-0.22,0,135,0,66.7,61.0,49.4,,47.4,0.0,0,0,4,0.0,0,69,0,34.3,1,97.1,67,69.6,48,39.6,7,0,30.4,21,4,0,0.0,4.0,0.06
Jaylen Frierson,102405,TE,E TENN ST,11,5.6,0,71.4,,0,0,0,0.0,0,-0.65,2,157,0,76.3,68.5,67.9,72.2,63.3,76.2,32,1,29,16.7,7,42,0,35.7,5,83.3,35,7.1,3,56.5,7,0,4.8,2,58,29,5.8,11.6,1.66
Michael Roth,61187,WR,CAL POLY,9,16.1,0,28.6,0.0,0,2,0,0.0,0,-0.05,1,129,0,73.1,64.6,56.7,,55.0,1.6,1,0,16,0.0,0,63,0,40.7,2,92.1,58,71.4,45,39.6,7,0,25.4,16,20,18,9.0,10.0,0.34
Eli Stewart,143181,FB,DRAKE,8,-1.0,0,71.4,0.0,0,1,0,0.0,0,-0.56,3,153,0,76.3,65.7,44.7,52.3,66.7,30.1,22,0,24,34.2,25,73,0,37.1,5,64.4,47,5.5,4,131.5,7,1,0.0,0,51,53,10.6,10.2,1.09
Tim Nesslage,143205,TE,DRAKE,9,5.3,1,71.4,0.0,0,1,0,0.0,0,-0.37,2,153,0,76.3,65.7,46.5,26.5,59.2,67.1,55,1,14,11.0,9,82,2,38.0,5,85.4,70,11.0,9,83.6,7,1,7.3,6,37,21,4.2,7.4,0.53
Charlie Maxwell,143253,WR,VALPO,6,-2.6,0,85.7,0.0,0,1,1,0.0,0,-0.04,2,332,0,79.3,72.3,69.2,,71.3,0.0,0,0,15,0.0,0,10,1,37.5,6,80.0,8,30.0,3,85.7,7,0,70.0,7,32,52,8.7,5.3,4.0
Malik Jackson,101675,TE,TOWSON,11,8.7,0,57.1,100.0,1,1,0,0.0,0,-0.33,3,317,0,74.9,65.0,53.4,40.5,61.2,75.8,47,0,25,16.1,10,62,1,33.9,4,79.0,49,22.6,14,80.7,7,0,1.6,1,52,21,5.3,13.0,1.06
Parker Rickert,61330,WR,S DAKOTA,7,14.7,0,42.9,0.0,0,3,0,40.0,2,-0.4,0,291,0,26.0,65.0,45.8,,44.6,0.0,0,0,8,0.0,0,45,1,34.1,3,97.8,44,8.9,4,50.3,7,0,91.1,41,17,-1,-0.3,5.7,0.39
Peyton Brammer,143702,TE,MONTANA,5,6.0,0,71.4,0.0,0,1,0,16.7,1,0.19,2,232,0,53.4,66.2,54.7,56.9,57.4,65.8,25,1,15,13.2,5,38,0,58.3,5,84.2,32,31.6,12,39.3,7,0,0.0,0,29,25,5.0,5.8,0.91
Caleb Ogunmola,105765,WR,ELON,11,14.7,0,71.4,100.0,1,1,0,0.0,0,0.15,3,162,0,76.3,71.4,58.2,,56.8,0.0,0,0,13,0.0,0,78,0,40.0,5,96.2,75,96.2,75,88.4,7,0,3.8,3,45,7,1.4,9.0,0.6
Bernard Goodwater III,61351,HB,PRVIEW A&M,10,2.6,2,100.0,,0,0,0,0.0,0,-0.04,4,270,0,79.3,79.7,63.0,64.9,82.4,0.0,0,0,23,15.6,7,45,0,38.6,7,82.2,37,11.1,5,150.3,7,1,2.2,1,74,56,8.0,10.6,2.0
Jalynnee McGee,143755,HB,PORTLAND,8,3.3,0,71.4,,0,0,0,0.0,0,0.12,4,269,0,76.3,62.6,62.8,28.5,60.2,0.0,0,0,38,20.0,13,65,0,47.7,5,78.5,51,6.2,4,149.4,7,1,0.0,0,81,49,9.8,16.2,1.59
Garrett Coon,147654,HB,MONTANA ST,5,-2.1,2,100.0,,0,0,0,0.0,0,0.17,5,233,0,78.5,82.3,73.6,74.3,89.0,0.0,0,0,27,13.3,4,30,0,37.9,7,83.3,25,0.0,0,145.5,7,1,3.3,1,66,81,11.6,9.4,2.64
LC Greenwood,61580,TE,NWSTATE,11,10.6,0,42.9,,0,0,0,25.0,1,-0.49,2,257,0,39.5,64.1,48.2,46.8,47.6,74.6,50,1,19,16.4,11,67,0,25.0,3,80.6,54,16.4,11,52.7,7,2,0.0,0,25,9,3.0,8.3,0.46
Isaac Seide,105610,HB,NEW HAMP,11,2.1,0,71.4,,0,0,0,0.0,0,-0.06,3,240,0,76.3,82.9,69.6,80.5,66.3,0.0,0,0,12,10.5,6,57,0,45.3,5,82.5,47,0.0,0,80.7,7,0,1.8,1,32,20,4.0,6.4,0.68
Jaelyn Lay,99701,TE,ALABAMA ST,8,9.7,0,71.4,0.0,0,1,0,0.0,0,-0.14,3,105,0,49.8,65.7,65.1,46.1,61.5,77.9,53,1,26,22.1,15,68,0,39.3,5,67.6,46,11.8,8,55.4,7,0,4.4,3,56,13,2.6,11.2,1.22
Jariyah Sawyer,160481,WR,COLGATE,6,19.1,0,28.6,0.0,0,1,0,33.3,1,-0.24,1,142,0,31.6,62.9,49.1,,51.7,0.0,0,0,11,0.0,0,30,1,37.9,2,96.7,29,63.3,19,39.6,7,0,36.7,11,16,0,0.0,8.0,0.55
Amonte Jones,160398,WR,NC A&T,4,2.1,1,71.4,,0,0,0,0.0,0,-0.26,1,246,1,76.3,39.9,56.4,,56.2,0.0,0,0,15,0.0,0,22,0,40.9,5,100.0,22,95.5,21,77.7,7,0,4.5,1,27,30,6.0,5.4,1.23
Ja'Vion Griffin,148422,WR,RICHMOND,9,10.0,2,85.7,100.0,1,1,0,0.0,0,0.17,4,276,0,77.5,66.2,60.9,,61.3,0.0,0,0,13,0.0,0,57,1,50.9,6,96.5,55,1.8,1,139.6,7,1,98.2,56,56,15,2.5,9.3,1.02
Jerry Garcia Jr.,148425,WR,RICHMOND,7,9.1,1,100.0,,0,0,0,0.0,0,0.34,4,276,0,78.5,68.8,74.1,,73.6,0.0,0,0,45,0.0,0,40,0,43.6,7,97.5,39,97.5,39,158.3,7,1,2.5,1,118,54,7.7,16.9,3.03
Malik Thomas,105606,HB,CENT CT ST,7,-0.1,1,28.6,,0,0,0,60.0,3,-0.35,1,133,0,8.4,30.8,60.3,71.9,30.2,0.0,0,1,30,18.6,11,59,0,30.5,2,81.4,48,1.7,1,8.9,7,0,1.7,1,36,38,19.0,18.0,0.75
Luke Frederick,63382,TE,DELAWARE,13,9.4,0,57.1,100.0,1,1,0,20.0,1,-0.02,3,151,0,45.4,66.0,41.5,63.7,46.4,54.8,103,0,18,12.8,24,188,2,41.3,4,82.4,155,40.4,76,81.8,7,0,2.7,5,54,4,1.0,13.5,0.35
Stockton Owen,148679,HB,BROWN,5,-2.1,4,85.7,,0,0,0,14.3,1,-0.03,2,123,0,53.4,81.4,62.2,55.0,60.5,0.0,0,0,49,34.1,28,82,0,43.0,6,63.4,52,4.9,4,158.3,7,1,1.2,1,101,110,18.3,16.8,1.94
Dominic Busby,148704,TE,COLUMBIA,10,8.1,0,71.4,,0,0,1,0.0,0,0.02,3,145,0,76.3,65.7,51.4,75.5,47.0,60.8,76,1,18,8.8,11,125,1,43.1,5,84.8,106,21.6,27,46.4,7,0,17.6,22,41,15,3.0,8.2,0.39
Phoenix Sproles,91436,WR,N DAK ST,4,10.3,1,42.9,,0,0,0,40.0,2,0.05,2,250,0,21.7,64.1,54.0,,51.6,0.0,0,0,15,0.0,0,41,0,44.7,3,92.7,38,34.1,14,55.1,7,0,65.9,27,29,11,3.7,9.7,0.76
Charles Briscoe III,88740,WR,NEW HAMP,8,7.0,0,71.4,100.0,2,2,0,16.7,1,0.25,2,240,0,49.8,70.9,61.2,,61.2,0.0,0,0,10,0.0,0,27,0,53.8,5,96.3,26,3.7,1,80.7,7,0,96.3,26,32,3,0.6,6.4,1.23
Nathan Karsjens,65040,TE,W ILLINOIS,10,6.9,0,71.4,100.0,1,1,0,16.7,1,-0.13,5,345,0,49.8,65.7,63.4,69.0,66.0,69.1,56,0,20,32.1,26,81,0,39.2,5,66.7,54,6.2,5,141.7,7,1,4.9,4,68,20,4.0,13.6,1.26
Trenton Gillison,66276,TE,YNGTOWN ST,11,12.0,0,42.9,0.0,0,1,0,25.0,1,-0.1,2,353,0,45.4,65.0,55.3,64.3,46.1,74.3,113,0,12,7.2,11,152,4,42.1,3,85.5,130,23.0,35,55.7,7,0,2.0,3,30,15,5.0,10.0,0.23
Micah Smith,88654,HB,E WASHGTON,8,0.1,1,71.4,,0,0,0,0.0,0,0.02,0,161,0,76.3,34.4,60.8,84.2,55.9,0.0,0,1,8,16.9,13,77,1,48.0,5,80.5,62,19.5,15,38.1,7,0,11.7,9,27,24,4.8,5.4,0.44
AJ Colombo,159947,WR,W CAROLINA,7,10.4,2,71.4,,0,0,0,0.0,0,-0.01,3,344,0,77.5,57.8,69.6,,70.0,0.0,0,2,19,0.0,0,46,0,47.6,5,91.3,42,100.0,46,51.8,7,0,0.0,0,50,5,1.0,10.0,1.19
Joey Audia,149440,WR,BUTLER,7,-2.0,1,100.0,,0,0,0,0.0,0,-0.12,1,127,1,78.5,70.7,68.4,,60.0,0.0,0,0,8,0.0,0,30,0,46.7,7,96.7,29,96.7,29,88.1,7,0,0.0,0,36,50,7.1,5.1,1.24
Logan Gingg,149620,HB,SAN DIEGO,6,-2.1,1,57.1,,0,0,0,20.0,1,0.13,1,283,0,45.4,79.1,65.4,56.4,49.9,0.0,0,0,6,35.9,23,64,0,44.4,4,64.1,41,1.6,1,62.2,7,0,0.0,0,18,28,7.0,4.5,0.44
Tristan Shannon,149651,HB,MARIST,7,1.9,3,57.1,0.0,0,1,0,20.0,1,-0.24,2,213,0,45.4,74.9,61.8,62.8,57.0,0.0,0,0,14,14.9,7,47,0,25.0,4,80.9,38,0.0,0,68.8,7,0,0.0,0,32,25,6.3,8.0,0.84
Shawn Shipman,149824,HB,STTHOM,10,-1.6,1,71.4,100.0,1,1,0,0.0,0,0.16,2,1129,1,76.3,38.9,66.0,34.2,46.5,0.0,0,0,21,37.3,59,158,2,49.7,5,60.8,96,0.0,0,76.5,7,0,1.9,3,25,34,6.8,5.0,0.26
Ty Love,122109,WR,STF AUSTIN,8,14.3,0,14.3,0.0,0,2,0,0.0,0,0.06,0,301,0,66.7,61.0,51.1,,50.6,0.0,0,0,8,0.0,0,68,0,45.3,1,94.1,64,4.4,3,39.6,7,0,95.6,65,8,4,4.0,8.0,0.13
Ikeem Wright,150435,TE,NORFOLK,11,17.1,1,71.4,50.0,1,2,0,0.0,0,-0.12,4,244,0,76.3,68.5,62.4,65.3,65.3,79.2,84,0,30,26.4,28,106,1,37.8,5,66.0,70,9.4,10,141.7,7,2,0.9,1,68,7,1.4,13.6,0.97
Damon Bankston,147854,HB,WEBER ST,12,-0.3,0,83.3,,0,0,0,16.7,1,0.01,0,342,0,49.8,89.3,81.6,69.1,49.6,0.0,0,1,8,8.2,11,134,0,41.9,5,88.8,119,12.7,17,43.8,6,0,0.7,1,24,28,5.6,4.8,0.2
Alec Holt,139147,WR,WOFFORD,3,6.3,0,66.7,100.0,2,2,0,33.3,2,-0.14,2,350,0,26.0,65.0,54.9,,56.9,0.0,0,0,27,0.0,0,31,1,33.3,4,96.8,30,90.3,28,86.8,6,0,9.7,3,42,6,1.5,10.5,1.4
TK Paisant,153305,TE,HAMPTON,7,5.8,1,66.7,,0,0,0,20.0,1,0.09,1,178,0,45.4,65.0,51.3,64.6,51.0,59.3,32,0,19,18.5,10,54,1,38.0,4,74.1,40,38.9,21,79.9,6,0,1.9,1,32,17,4.3,8.0,0.8
Tyler Feldkamp,148221,WR,S DAK ST,7,2.2,0,83.3,,0,0,0,0.0,0,-0.18,3,292,0,76.3,80.4,65.9,,66.4,0.0,0,0,13,0.0,0,37,0,38.2,5,91.9,34,94.6,35,131.9,6,1,5.4,2,37,33,6.6,7.4,1.09
Cade Beam,149507,FB,DAYTON,10,7.2,2,66.7,100.0,1,1,0,0.0,0,0.8,3,150,0,74.9,66.9,83.8,67.1,89.6,96.3,26,1,31,11.1,3,27,1,63.0,4,88.9,24,0.0,0,101.4,6,3,0.0,0,63,43,10.8,15.8,2.63
Jakobe Thomas,143339,HB,MS VLY ST,11,-1.3,1,50.0,0.0,0,1,0,40.0,2,-0.54,0,228,0,21.7,85.5,74.0,60.2,45.6,0.0,0,0,9,33.9,38,112,0,30.6,3,64.3,72,4.5,5,59.7,6,0,0.0,0,23,33,11.0,7.7,0.32
Connor Wisham,169024,HB,PRVIEW A&M,10,-1.8,2,66.7,,0,0,0,0.0,0,0.4,1,270,0,74.9,82.7,72.1,85.7,59.8,0.0,0,0,9,35.9,14,39,1,56.8,4,61.5,24,7.7,3,70.1,6,0,0.0,0,17,25,6.3,4.3,0.71
Tyson Bordeaux,167119,WR,GRAMBLING,3,4.5,1,33.3,0.0,0,1,0,33.3,1,-0.07,0,177,0,31.6,62.9,47.7,,47.3,0.0,0,0,2,0.0,0,59,0,28.6,2,94.9,56,96.6,57,42.4,6,0,3.4,2,1,7,3.5,0.5,0.02
Al Wooten II,129571,HB,MERCER,11,-0.8,1,100.0,,0,0,0,0.0,0,0.4,2,219,0,77.5,53.4,69.5,60.0,55.1,0.0,0,0,18,32.2,65,202,2,50.5,6,64.9,131,1.0,2,95.8,6,0,0.5,1,42,47,7.8,7.0,0.32
Thomas Vi,102498,TE,HOWARD,11,16.7,0,50.0,0.0,0,1,1,25.0,1,0.21,3,184,0,39.5,64.1,51.3,72.9,45.6,87.5,63,1,19,19.4,14,72,2,55.7,3,77.8,56,12.5,9,29.2,6,0,0.0,0,36,19,6.3,12.0,0.64
Kimon O'Sullivan,169016,HB,ROB MORRIS,9,10.8,0,83.3,,0,0,0,0.0,0,-0.27,2,277,0,76.3,80.3,60.5,42.7,80.1,0.0,0,0,41,21.4,12,56,1,33.3,5,75.0,42,7.1,4,152.8,6,1,0.0,0,67,12,2.4,13.4,1.6
Jake Bruno,151266,TE,ST FRANCIS,12,10.2,0,50.0,,0,0,0,0.0,0,0.4,1,299,0,73.1,64.1,48.6,57.1,44.0,73.2,93,0,15,19.7,25,127,4,50.4,3,74.8,95,14.2,18,63.9,6,0,10.2,13,29,9,3.0,9.7,0.31
Jacob Hennie,104949,WR,MAINE,9,7.2,0,33.3,,0,0,0,33.3,1,0.32,0,212,0,31.6,84.1,50.4,,47.2,0.0,0,0,6,0.0,0,51,1,46.9,2,96.1,49,49.0,25,42.4,6,0,51.0,26,12,9,4.5,6.0,0.24
Byron Shipman,143061,WR,HOLY CROSS,6,11.5,0,66.7,100.0,2,2,0,20.0,1,0.66,3,181,0,45.4,65.0,56.7,,56.4,0.0,0,0,34,0.0,0,35,0,55.9,4,97.1,34,20.0,7,100.0,6,0,80.0,28,61,3,0.8,15.3,1.79
Nate DeMontagnac,148138,WR,N DAKOTA,8,9.0,0,83.3,,0,0,0,0.0,0,-0.02,2,249,0,76.3,65.7,59.5,,57.3,0.0,0,0,21,0.0,0,72,1,47.8,5,95.8,69,41.7,30,102.8,6,0,58.3,42,52,15,3.0,10.4,0.75
Jahquan Bloomfield,84269,WR,PRVIEW A&M,10,29.2,0,50.0,33.3,1,3,0,0.0,0,0.12,3,270,0,73.1,64.1,62.3,,61.9,0.0,0,0,56,0.0,0,59,0,37.5,3,94.9,56,3.4,2,135.4,6,1,96.6,57,109,17,5.7,36.3,1.95
Nicholas Williams,147641,WR,MONTANA,5,10.5,0,50.0,0.0,0,1,0,25.0,1,0.14,3,232,0,40.2,64.1,61.4,,60.6,0.0,0,0,15,0.0,0,30,0,57.1,3,93.3,28,0.0,0,70.1,6,0,100.0,30,38,3,1.0,12.7,1.36
Myles Morales,138385,TE,DELWARE ST,11,1.0,0,100.0,,0,0,0,0.0,0,0.1,1,152,0,77.5,66.2,62.3,60.5,61.3,79.5,70,0,8,30.7,27,88,1,41.3,6,62.5,55,4.5,4,127.8,6,1,4.5,4,31,33,5.5,5.2,0.56
Kobe Johnson,109089,HB,N DAK ST,13,3.2,0,83.3,0.0,0,1,0,0.0,0,0.04,1,250,0,49.8,54.6,76.3,24.5,49.0,1.2,1,0,27,23.5,19,81,0,45.6,5,74.1,60,7.4,6,131.3,6,1,4.9,4,36,24,4.8,7.2,0.6
Griffin Rooney,143089,WR,LAFAYETTE,8,10.3,0,66.7,100.0,1,1,0,0.0,0,-0.37,1,203,0,74.9,65.0,60.2,,59.7,0.0,0,0,32,0.0,0,39,0,25.6,4,100.0,39,15.4,6,91.7,6,0,84.6,33,49,12,3.0,12.3,1.26
Justin Wolf,142695,TE,WAGNER,7,6.8,0,50.0,,0,0,0,0.0,0,-0.33,0,338,0,73.1,64.1,42.8,39.2,47.9,60.3,35,0,7,22.4,13,58,0,35.7,3,77.6,45,34.5,20,56.3,6,0,1.7,1,12,9,3.0,4.0,0.27
Bobby Cole,57331,HB,SO UTAH,5,-0.5,2,66.7,,0,0,0,20.0,1,-0.09,2,298,0,49.8,80.8,67.3,71.5,62.6,0.0,0,0,13,40.0,22,55,1,35.8,4,58.2,32,5.5,3,79.2,6,0,7.3,4,31,42,10.5,7.8,0.97
Gino Appleberry,83803,HB,CHATTNOOGA,11,1.3,0,66.7,0.0,0,1,0,20.0,1,0.08,3,137,0,45.4,72.0,65.3,73.7,51.2,0.0,0,0,25,36.1,43,119,0,49.1,4,61.3,73,0.8,1,81.9,6,0,0.0,0,35,26,6.5,8.8,0.48
Walker Wood,60421,QB,MCNEESE,4,10.3,0,16.7,0.0,0,1,0,50.0,1,-0.1,0,217,0,24.5,46.4,66.7,,48.3,0.0,0,1,1,0.0,0,69,0,35.8,1,43.5,30,43.5,30,0.0,6,0,1.4,1,1,0,0.0,1.0,0.03
Justin Marcus,78763,TE,MONMOUTH,10,11.8,0,50.0,0.0,0,1,1,0.0,0,0.12,2,231,0,74.9,66.0,52.9,63.9,47.4,62.1,108,0,18,21.3,37,174,2,52.5,3,71.3,124,31.0,54,68.8,6,0,0.0,0,36,36,12.0,12.0,0.29
Tee Hodge,124280,HB,INDIANA ST,9,3.0,0,83.3,,0,0,0,0.0,0,-0.43,3,191,0,76.3,57.5,54.0,54.8,61.9,0.0,0,0,29,33.6,43,128,0,28.5,5,64.1,82,0.0,0,108.3,6,0,0.0,0,60,46,9.2,12.0,0.73
Garrett Todd,105768,WR,SE MO ST,7,15.2,0,66.7,100.0,2,2,0,20.0,1,0.17,3,293,0,45.4,72.8,67.4,,67.6,0.0,0,0,35,0.0,0,30,0,51.7,4,96.7,29,36.7,11,109.0,6,0,63.3,19,74,6,1.5,18.5,2.55
Kyle Morgan,150463,TE,NC CENT,11,15.5,0,16.7,,0,0,0,66.7,2,0.37,1,247,0,10.9,68.2,35.9,49.3,30.9,98.4,61,0,8,33.9,21,62,2,55.0,1,64.5,40,1.6,1,79.2,6,1,0.0,0,8,3,3.0,8.0,0.2
JaQuan Randolph,121361,WR,AUSTINPEAY,3,3.2,2,66.7,0.0,0,1,0,20.0,1,0.13,2,116,0,45.4,65.0,66.0,,64.7,0.0,0,0,12,0.0,0,19,1,56.3,4,84.2,16,21.1,4,84.7,6,0,78.9,15,39,36,9.0,9.8,2.44
Ty Pezza,161845,WR,BROWN,7,8.2,0,16.7,0.0,0,2,0,50.0,1,-0.13,0,123,0,24.5,61.0,46.7,,47.3,1.9,1,0,6,0.0,0,53,0,34.6,1,98.1,52,35.8,19,39.6,6,0,62.3,33,6,2,2.0,6.0,0.12
Wyatt McMahon,108181,TE,MARIST,11,6.5,0,66.7,,0,0,0,20.0,1,-0.4,3,213,0,45.4,14.2,47.2,54.0,49.3,78.3,123,0,14,25.5,40,157,1,34.2,4,71.3,112,8.9,14,126.4,6,1,0.6,1,42,17,4.3,10.5,0.38
Chase Conrad,165048,WR,STHLSK,5,14.2,0,66.7,66.7,2,3,1,0.0,0,-0.08,2,1470,0,74.9,71.7,60.1,,60.2,0.0,0,0,44,0.0,0,56,2,34.6,4,92.9,52,26.8,15,143.1,6,1,73.2,41,66,8,2.0,16.5,1.27
Joe Gillette,109605,WR,LAFAYETTE,4,5.7,1,50.0,0.0,0,2,0,25.0,1,-0.18,2,203,0,39.5,73.8,59.3,,55.0,0.0,0,0,26,0.0,0,65,0,35.0,3,92.3,60,96.9,63,72.2,6,0,3.1,2,41,40,13.3,13.7,0.68
Drew Powell,148776,HB,CORNELL,6,2.2,2,50.0,,0,0,0,25.0,1,0.37,1,147,0,40.2,74.5,55.3,61.6,52.4,5.8,3,0,9,32.7,17,52,0,55.8,3,67.3,35,0.0,0,58.3,6,0,1.9,1,21,14,4.7,7.0,0.6
Josh Pitsenberger,164699,HB,YALE,10,3.7,1,83.3,0.0,0,1,0,16.7,1,0.21,4,352,1,50.3,76.3,78.6,69.8,54.0,0.0,0,0,14,31.2,43,138,0,46.6,5,68.1,94,2.2,3,139.6,6,1,6.5,9,48,39,7.8,9.6,0.51
Tanner Beaman,159056,WR,PORTLAND,2,8.2,0,83.3,50.0,1,2,0,0.0,0,0.04,3,269,1,76.3,13.7,61.1,,60.7,0.0,0,0,14,0.0,0,34,0,39.4,5,97.1,33,8.8,3,138.2,6,2,91.2,31,46,14,2.8,9.2,1.39
Kash Foley,102591,WR,GRAMBLING,4,14.7,0,50.0,0.0,0,1,0,25.0,1,-0.22,1,177,0,40.2,68.3,51.8,,51.4,0.0,0,0,32,0.0,0,80,0,40.3,3,90.0,72,93.8,75,64.6,6,0,6.3,5,30,9,3.0,10.0,0.42
Jalen Smothers,133240,WR,INCAR WORD,1,9.7,0,66.7,0.0,0,1,0,20.0,1,0.29,2,189,0,45.4,65.0,78.9,,76.9,0.0,0,0,24,0.0,0,9,0,44.4,4,100.0,9,100.0,9,136.1,6,1,0.0,0,56,25,6.3,14.0,6.22
Sam Rodriguez,143206,TE,DRAKE,2,9.3,1,33.3,,0,0,0,0.0,0,-0.6,1,153,0,70.7,62.9,61.1,68.1,60.3,78.3,18,0,18,17.4,4,23,0,39.1,2,82.6,19,21.7,5,85.4,6,1,0.0,0,23,5,2.5,11.5,1.21
Corey Russell,102413,HB,GRAMBLING,7,0.7,3,50.0,,0,0,0,25.0,1,-0.08,3,177,0,39.5,75.8,62.7,77.5,53.6,0.0,0,0,61,7.8,5,64,0,41.9,3,89.1,57,9.4,6,95.8,6,0,6.3,4,83,82,27.3,27.7,1.46
Jaylen Smith,142964,HB,RHODE ISLD,7,-0.5,0,66.7,,0,0,0,20.0,1,-0.3,1,274,1,45.4,61.3,65.0,82.1,32.3,0.0,0,0,17,27.6,16,58,1,36.4,4,69.0,40,0.0,0,80.6,6,0,6.9,4,33,27,6.8,8.3,0.83
Chaz Geraghty,150719,TE,MOREHEAD,8,4.8,0,83.3,100.0,1,1,0,0.0,0,-0.32,2,234,0,76.3,65.7,59.8,74.2,57.1,88.8,87,0,18,32.7,32,98,0,29.8,5,65.3,64,7.1,7,91.0,6,0,0.0,0,35,22,4.4,7.0,0.55
Quasean Holmes,159507,HB,ST FRANCIS,7,-1.8,0,83.3,100.0,1,1,0,0.0,0,0.09,2,299,0,76.3,84.0,79.5,51.5,67.2,0.0,0,0,27,18.6,11,59,0,46.4,5,76.3,45,1.7,1,100.0,6,0,1.7,1,48,57,11.4,9.6,1.07
Chaunzavia Lewis,168416,HB,TEXAS STHN,6,0.0,6,83.3,0.0,0,1,0,0.0,0,-0.54,2,313,0,76.3,56.3,69.0,70.8,81.3,0.0,0,0,27,6.3,1,16,0,28.6,5,87.5,14,43.8,7,103.5,6,0,0.0,0,53,58,11.6,10.6,3.79
Davante Smith,147593,HB,E WASHGTON,9,-0.8,2,100.0,,0,0,0,0.0,0,-0.17,3,161,0,77.5,76.6,63.1,53.6,68.6,0.0,0,0,21,10.3,4,39,0,44.7,6,87.2,34,15.4,6,100.7,6,0,7.7,3,49,54,9.0,8.2,1.44
C.J. Evans,121347,HB,AUSTINPEAY,11,-0.3,1,83.3,,0,0,0,16.7,1,-0.13,1,116,0,49.8,89.7,69.9,50.9,45.6,0.0,0,0,25,38.9,72,185,0,41.2,5,60.0,111,8.1,15,97.9,6,0,5.9,11,45,44,8.8,9.0,0.41
Kam Thomas,149138,WR,AUSTINPEAY,7,4.5,1,66.7,,0,0,0,20.0,1,-0.32,2,116,0,45.4,84.4,51.4,,54.8,0.0,0,0,12,0.0,0,48,1,33.3,4,93.8,45,79.2,38,78.5,6,0,20.8,10,30,11,2.8,7.5,0.67
Tynez Warner,109877,WR,NC CENT,7,12.3,0,50.0,100.0,1,1,0,0.0,0,0.1,3,247,0,73.1,67.2,60.9,,57.9,0.0,0,0,13,0.0,0,44,0,41.9,3,97.7,43,97.7,43,65.3,6,0,2.3,1,31,5,1.7,10.3,0.72
Aidan Borguet,109135,HB,HARVARD,10,2.0,2,83.3,,0,0,0,16.7,1,-0.02,3,179,0,49.8,91.2,91.4,61.5,51.3,0.0,0,0,25,47.9,134,280,0,40.3,5,49.6,139,0.0,0,146.5,6,1,0.0,0,58,50,10.0,11.6,0.42
Kyle Fontes,149278,TE,BUCKNELL,7,4.5,0,66.7,,0,0,0,0.0,0,-0.21,1,125,0,74.9,65.0,40.8,61.3,48.2,69.4,75,0,7,27.8,30,108,0,36.2,4,70.4,76,23.1,25,111.1,6,1,4.6,5,20,7,1.8,5.0,0.26
