player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Jordan Smart,152307,WR,N TEXAS,5,0,0,251,,,,44.7,,,85.1,,,68.9,0,0,0,0,4,28,3,0,0
Miquon Mayes,152335,LB,N TEXAS,3,0,0,251,,,,,,,61.4,,,70.0,0,0,0,0,0,0,3,3,0
Sam Hill,152773,G,FIU,7,0,0,166,,,69.8,,,,63.8,,,70.1,0,0,21,0,0,0,0,0,0
Daniel Trejo,153060,P,TEXAS,13,0,0,311,,,,,,,49.4,,62.8,29.1,0,2,0,0,0,0,46,0,0
Jonathan Ross,153402,ED,USF,7,0,0,327,59.6,,,,,,60.2,,,64.1,0,0,0,7,0,0,0,1,0
Joe Murray,153433,ED,MARSHALL,10,0,0,214,91.4,,,,,,88.2,,,74.0,0,0,0,2,29,16,0,21,0
Austin Dahlke,154598,S,COLORADO,6,0,0,143,,,,,,,65.3,,,68.7,0,0,0,0,0,0,0,16,0
Ben Finneseth,154599,S,COLORADO,11,2,0,143,60.0,,,,,,72.7,,,41.7,0,1,0,1,33,77,46,19,6
Jack Hestera,154600,WR,COLORADO,2,0,0,143,,,,,,,60.0,60.0,,65.4,0,0,0,0,0,1,0,1,0
Tim Grant-Randall,154699,DI,E MICHIGAN,9,0,0,160,58.1,,,,,,57.9,,,66.6,0,0,0,33,0,0,0,1,0
Keydrell Lewis,154704,T,LA MONROE,9,0,0,209,,,70.5,,,,63.7,,,65.5,0,0,35,0,0,0,0,0,0
Devyn McCormick,154707,P,LA MONROE,12,0,0,209,,,,,,,51.9,,78.2,29.7,0,3,0,0,0,0,65,0,0
Derek McCormick,154708,K,LA MONROE,2,0,0,209,,,,,59.5,,60.0,,,68.4,0,0,0,0,5,0,0,0,1
Matthew Dapore,154709,K,AIR FORCE,13,0,0,101,,78.0,,,64.0,,63.7,,,75.3,0,0,59,0,60,0,0,1,1
Fitzroy Gardner,154711,ED,LA MONROE,12,0,0,209,59.9,,,,,,43.4,,,29.9,0,1,0,2,43,0,0,17,2
Lu Tillery,154713,CB,LA MONROE,12,0,0,209,59.6,,,,,,60.3,,,74.5,0,0,0,39,1,9,21,8,1
Jalen Johnson,154714,HB,AIR FORCE,3,0,0,101,,,,59.9,,,61.4,,,67.6,0,0,0,0,7,6,0,0,0
Antonio Brooks,154722,S,HOUSTON,7,0,0,182,59.9,,,,,,63.6,,,69.8,0,0,0,4,33,0,10,5,0
Chris Gales,154723,S,TOLEDO,3,0,0,316,60.0,,,,,,58.5,,,64.8,0,0,0,1,4,5,0,0,0
Caleb Cooley,154790,WR,WYOMING,4,0,0,351,,,,60.0,,,71.8,67.5,,65.6,0,0,0,0,0,6,0,19,0
Melique Straker,155192,LB,ARK STATE,11,0,0,113,60.4,,,,,,47.1,,,28.5,3,3,0,35,23,69,68,15,2
Carson Bay,155194,P,AIR FORCE,13,0,0,101,,,67.4,,,,63.0,,63.1,69.2,0,0,66,0,0,0,32,0,0
EJ Green,155196,LB,DOMINION,12,1,0,263,60.2,,,,,,58.6,,,86.2,5,0,0,7,51,67,68,32,4
Cee Chosen,155205,WR,TCU,1,0,0,305,,,,,,,60.0,,,62.3,0,0,0,0,1,0,0,0,0
Philip Florenzo,155209,LS,CLEMSON,13,0,0,140,,,85.5,,,66.9,66.9,,,63.7,0,0,71,0,0,0,0,0,0
Cash Jones,155211,HB,GEORGIA,6,0,0,173,,,,,,,67.6,,,72.3,0,0,0,0,26,0,0,0,1
Jon Fagley,155217,T,TEMPLE,3,0,0,306,,,69.0,,,,63.4,,,64.9,0,0,19,0,0,0,0,0,0
Brandon Outlaw,155274,HB,USC,11,0,0,326,,,,,,,42.5,,,73.8,4,0,0,0,71,0,0,18,2
Caden Biser,155289,LB,W VIRGINIA,10,0,0,343,,,,,,,66.5,,,81.6,1,0,0,0,1,59,23,19,0
Alex Arch,155290,WR,C MICHIGAN,12,0,0,134,,,,,,,62.6,,,80.1,2,0,0,0,21,65,0,52,2
Adam Uppuluri,155295,LB,TULANE,1,0,0,319,,,,,,,60.0,,,63.6,0,0,0,0,1,0,0,0,0
Marqeese Dietz,155299,WR,DOMINION,10,0,0,263,,,,,,,60.3,,,29.4,1,1,0,0,29,53,0,2,1
Wil Schoonover,155501,LB,W VIRGINIA,3,0,0,343,,,,,,,55.7,,,66.6,0,0,0,0,0,13,0,0,0
Damian Ramos,155532,K,LSU,14,0,0,211,,75.8,,,62.2,,62.5,,,71.3,0,0,71,0,24,0,0,0,0
Atticus Sappington,155544,K,OREGON ST,9,0,0,265,,56.6,,,76.8,,62.9,,,74.1,0,0,24,0,42,0,0,0,0
Seth Bullock,155549,LB,TULSA,11,0,0,320,59.9,,73.9,,,,68.0,,,84.0,2,0,50,1,61,63,22,37,4
Canon Peters,155550,CB,TULSA,1,0,0,320,,,,,,,60.2,,,65.4,0,0,0,0,2,0,0,0,0
Dash Luke,155552,WR,LA MONROE,11,0,0,209,60.0,,,58.7,,,64.1,,,67.5,0,0,0,1,0,70,9,1,1
Hunter Smith,155556,HB,LA MONROE,10,1,0,209,,,,,,,48.3,,,29.7,4,1,0,0,32,44,0,19,1
Archer Trafford,155563,P,MISS STATE,10,0,0,227,,,64.4,,,,62.2,,58.7,68.0,0,0,29,0,0,0,16,0,0
Blake Boenisch,155566,DI,RICE,9,0,0,275,57.0,,,,,,48.6,,,28.4,0,1,0,49,0,0,0,2,0
Jamaal Pritchett,155624,WR,S ALABAMA,9,0,0,288,,,,59.1,,,72.2,62.7,,68.8,0,0,0,0,0,28,0,8,0
Timm Van Leeuwen,155783,WR,UTAH ST,1,0,0,329,,,,,,,59.7,,,65.7,0,0,0,0,0,7,0,0,0
Caleb Rillos,155838,TE,AIR FORCE,13,0,0,101,,,75.8,,,,64.0,,,68.1,0,0,63,0,0,23,0,0,0
John Adams,155846,WR,TEMPLE,3,0,0,306,,,,,,,63.3,,,69.2,0,0,0,0,0,0,0,10,0
James Perkins,155858,ED,LA MONROE,2,0,0,209,59.4,,,,,,58.9,,,66.0,0,0,0,1,0,5,2,0,0
Rylan Green,155885,TE,LA MONROE,4,0,0,209,,,60.0,,,,60.3,,,68.8,0,0,1,0,0,21,13,0,0
Alex Jones,155948,G,MIDDLE TN,2,0,0,224,,,60.0,,,,61.4,,,63.1,0,0,7,0,0,0,0,0,0
Ethan Onianwa,155966,T,RICE,12,0,0,275,,,73.4,,,,64.9,,,72.5,0,0,45,0,0,0,0,0,0
Karter Johnson,155967,T,MIDDLE TN,2,0,0,224,,,63.5,,,,62.4,,,64.3,0,0,14,0,0,0,0,0,0
Parker Robertson,155978,CB,OKLA STATE,11,1,0,262,,,,,,,63.2,,,73.6,1,0,0,0,52,12,0,10,4
Mekhi Mews,155982,WR,GEORGIA,2,0,0,173,,,,,,,60.0,62.7,,62.8,0,0,0,0,0,0,0,2,0
Braeden Krivosh,155986,G,TENNESSEE,1,0,0,307,,,,,,,60.0,,,63.0,0,0,0,0,0,1,0,0,0
Antoine Lane,155989,HB,GA STATE,11,0,0,175,,,,,,,58.1,,,76.4,0,0,0,0,66,34,2,9,1
Jet Harris,156002,FB,AIR FORCE,1,0,0,101,,,,,,,60.0,,,63.0,0,0,0,0,0,1,0,0,0
Conner McIntee,156004,TE,AIR FORCE,3,0,0,101,,,60.0,,,,60.5,,,64.2,0,0,3,0,0,3,0,0,0
Rocky Beers,156005,TE,AIR FORCE,12,4,0,101,,,60.0,,,,82.4,,,29.4,0,1,3,0,41,12,0,0,4
Ethan Schlundt,156007,T,AIR FORCE,2,0,0,101,,,60.0,,,,60.0,,,61.3,0,0,2,0,0,0,0,0,0
Jackson Kohal,156008,G,AIR FORCE,2,0,0,101,,,60.0,,,,60.3,,,65.4,0,0,2,0,0,0,0,0,0
Richard West,156038,T,TEXAS ST,4,0,0,314,,,62.5,,,,62.2,,,64.5,0,0,11,0,0,0,0,0,0
Tylan Hines,156043,HB,HAWAII,13,1,1,180,,,,54.2,,,77.3,63.2,,73.7,0,1,0,0,38,18,35,5,2
Dartanyan Tinsley,156073,G,CINCINNATI,13,0,0,138,,,78.5,,,,66.4,,,73.0,0,0,68,0,0,0,0,0,0
Emmit Bohle,156074,T,ARIZONA ST,11,0,0,110,,,72.8,,,,64.2,,,65.6,0,0,48,0,0,0,0,0,0
Mazin Richards,156142,ED,N TEXAS,14,0,0,251,59.5,,,,,,61.1,,,67.2,0,0,0,58,0,0,0,10,0
Matthew Golden,156165,WR,HOUSTON,7,0,0,182,59.9,,,61.3,,,59.7,,,66.7,0,0,0,7,1,28,0,0,0
Dante Wynn,156168,CB,HOUSTON,8,0,0,182,,,,,,,59.3,,,75.9,0,0,0,0,34,26,2,15,1
Amipeleasi Langi Jr.,156172,DI,HOUSTON,1,0,0,182,59.7,,,,,,60.0,,,61.8,0,0,0,1,0,0,0,0,0
Byron Rhodes,156174,LS,NAVY,11,1,0,237,,,84.5,,,79.9,74.2,,,66.8,0,0,44,0,0,0,50,0,0
Sam Martin,156180,S,TEMPLE,4,0,0,306,59.9,,,72.7,,,55.9,,,70.4,1,0,0,1,18,10,4,3,1
Brenyen Scott,156181,CB,TEMPLE,12,0,0,306,59.9,,,,,,58.0,,,77.4,0,0,0,1,56,70,2,30,2
Zymir Cobbs,156182,ED,TEMPLE,1,0,0,306,,,,,,,61.4,,,65.7,0,0,0,0,5,0,0,0,0
Jacob Porter,156183,ED,TEMPLE,4,0,0,306,,,,,,,47.4,,,71.0,0,0,0,0,1,23,0,3,0
E.J. Warner,156185,QB,TEMPLE,1,0,0,306,,,,,,,60.0,,,63.3,0,0,0,0,0,0,0,0,0
London Hall,156187,LB,TEMPLE,2,0,0,306,,,,,,,69.8,,,66.7,0,0,0,0,0,12,0,1,0
Keith Wheeler,156191,WR,TULSA,1,0,0,320,,,,,,,57.1,,,65.3,0,0,0,0,0,6,0,0,0
Georderrial Williams,156199,S,TULSA,1,0,0,320,,,,,,,60.0,,,62.8,0,0,0,0,1,0,0,0,0
Dayne Hodge,156200,S,TULSA,6,0,0,320,,,,,,,45.6,,,27.8,0,1,0,0,8,19,0,3,0
Gabe Lyon,156201,ED,TULSA,4,0,0,320,,,,,,,56.7,,,68.6,0,0,0,0,1,0,0,10,0
Caleb Matthews,156205,LS,TULSA,12,0,0,320,,,79.7,,,79.0,74.5,,,67.3,1,0,66,0,0,0,59,0,1
Jason Albritton,156207,HB,USF,5,0,0,327,,,,58.5,,,53.1,,,69.8,0,0,0,0,0,33,0,3,0
Jayson Littlejohn,156210,TE,USF,8,0,0,327,,,66.0,59.9,,,65.8,,,69.7,0,0,17,0,0,37,0,0,0
Jhalyn Shuler,156212,LB,USF,10,0,0,327,60.1,,,,,,73.4,,,73.6,0,0,0,3,39,52,9,1,0
Aamaris Brown,156213,CB,USF,11,0,0,327,59.7,,,,,,51.7,,,29.1,0,1,0,47,1,1,1,7,0
Tavin Ward,156214,CB,USF,2,0,0,327,,,,,,,62.3,,,71.4,0,0,0,0,0,0,0,4,0
Bayron Matos,156218,DI,USF,2,0,0,327,59.0,,,,,,59.0,,,64.4,0,0,0,11,0,0,0,0,0
Sam Candotti,156220,P,BOSTON COL,11,0,0,121,,,65.7,,,,62.2,,70.3,66.0,0,0,42,0,0,0,12,0,0
Amari Jackson,156221,CB,BOSTON COL,9,0,0,121,59.9,,,,,,66.3,60.3,,76.3,0,0,0,15,0,0,0,28,0
Edwin Kolenge,156222,ED,BOSTON COL,2,0,0,121,,,,,,,90.3,,,68.7,0,0,0,0,0,0,0,6,0
Jude Bowry,156223,T,BOSTON COL,6,0,0,121,,,66.7,,,,63.0,,,65.3,0,0,21,0,0,0,0,0,0
Jeremiah Franklin,156225,TE,BOSTON COL,2,0,0,121,,,,,,,77.4,,,65.2,0,0,0,0,0,7,0,1,0
Jack Smith,156227,P,CLEMSON,1,0,0,140,,,,,,,60.0,,60.0,64.0,0,0,0,0,0,0,1,0,0
Robert Gunn III,156228,K,CLEMSON,3,0,0,140,,60.0,,,73.4,,60.0,,,68.1,0,0,1,0,5,0,0,0,0
Myles Oliver,156230,CB,CLEMSON,1,0,0,140,,,,,,,61.0,,,67.0,0,0,0,0,0,0,0,5,0
Griffin Batt,156231,TE,CLEMSON,3,0,0,140,,,60.0,,,,62.3,,,65.2,0,0,9,0,0,0,0,1,0
Clay Swinney,156234,WR,CLEMSON,1,0,0,140,,,,,,,60.0,,,64.2,0,0,0,0,0,0,0,1,0
Wade Woodaz,156237,S,CLEMSON,14,0,0,140,59.4,,,,,,86.2,,,87.6,0,0,0,8,31,61,54,55,3
Cole Turner,156239,WR,CLEMSON,2,0,0,140,,,,,,,63.4,,,69.2,0,0,0,0,0,0,0,6,0
Kobe McCloud,156240,CB,CLEMSON,1,0,0,140,,,,,,,60.0,,,63.9,0,0,0,0,1,0,0,0,0
Antonio Williams,156241,WR,CLEMSON,13,0,0,140,,,,61.8,,,60.1,51.6,,70.5,0,0,0,0,0,12,6,51,0
Caleb Nix,156242,S,CLEMSON,1,0,0,140,,,,,,,60.0,,,64.7,0,0,0,0,0,0,0,1,0
TJ Dottery,156243,LB,CLEMSON,3,1,0,140,,,,,,,55.3,,,68.4,1,0,0,0,10,0,0,2,0
Kylon Griffin,156244,S,CLEMSON,2,0,0,140,,,,,,,60.5,,,64.0,0,0,0,0,2,0,0,0,0
Toriano Pride Jr.,156245,CB,CLEMSON,14,1,0,140,59.9,,,,,,69.6,,,75.9,0,0,0,18,71,0,0,37,1
Sherrod Covil Jr.,156246,S,CLEMSON,12,1,0,140,60.1,,,,,,57.3,,,75.0,1,0,0,4,68,0,0,1,2
Jeadyn Lukus,156247,CB,CLEMSON,9,0,0,140,59.6,,,,,,63.3,,,73.5,0,0,0,6,25,0,4,17,0
Blake Miller,156248,T,CLEMSON,5,0,0,140,,,68.1,,,,62.4,,,65.2,0,0,26,0,0,0,1,0,0
Adam Randall,156252,WR,CLEMSON,2,0,0,140,,,,59.9,,,57.4,,,66.5,0,0,0,0,0,8,0,0,0
Vincent Anthony Jr.,156256,ED,DUKE,11,0,0,154,59.8,,,,,,60.9,,,65.4,0,0,0,23,0,0,0,3,0
Chandler Rivers,156257,CB,DUKE,13,2,0,154,59.5,,,,,,72.0,,,80.0,1,0,0,22,37,1,41,20,2
Terry Moore,156258,HB,DUKE,8,0,0,154,,,,58.7,,,67.3,,,79.3,1,0,0,0,44,36,26,21,2
Mac Chiumento,156264,P,FLORIDA ST,3,0,0,167,,,,,65.3,,60.3,,,69.4,0,0,0,0,7,0,0,0,0
Daniel Lyons,156266,DI,FLORIDA ST,3,0,0,167,59.3,,,,,,59.6,,,64.4,0,0,0,2,0,0,0,0,0
Ayo Tifase,156270,DI,FLORIDA ST,1,0,0,167,,,,,,,60.0,,,63.5,0,0,0,0,0,0,0,1,0
AJ Cottrill,156273,LB,FLORIDA ST,1,0,0,167,60.0,,,,,,60.0,,,60.8,0,0,0,1,0,0,0,0,0
Omar Graham Jr.,156275,LB,FLORIDA ST,3,0,0,167,,,,,,,60.6,,,64.6,0,0,0,0,2,0,1,0,0
Azareye'h Thomas,156277,CB,FLORIDA ST,11,0,0,167,60.0,,,61.8,,,62.5,,,79.7,1,0,0,2,43,27,13,46,1
Sam McCall,156278,CB,FLORIDA ST,7,0,0,167,60.0,,,53.9,,,58.5,,,68.5,0,0,0,1,1,26,2,6,0
Brian Courtney,156280,TE,FLORIDA ST,12,0,0,167,,,60.0,,,,58.7,,,46.5,0,2,3,0,9,45,9,22,1
Kanaya Charlton,156284,G,FLORIDA ST,4,0,0,167,,,68.7,,,,53.3,,,27.0,0,1,22,0,0,0,0,0,0
Brandon Best,156298,G,GA TECH,4,0,0,176,,,68.0,,,,62.9,,,64.3,0,0,15,0,0,0,6,0,0
Rodney Shelley,156300,CB,GA TECH,10,1,0,176,60.1,,,,,,62.9,60.3,,57.9,1,1,0,8,31,35,61,21,6
Clayton Powell-Lee,156305,S,GA TECH,12,0,0,176,59.9,,,,,,66.4,,,71.5,0,0,0,40,12,2,11,20,1
Kyle Efford,156306,LB,GA TECH,4,1,0,176,,,,,,,65.7,,,70.2,0,0,0,0,6,18,2,3,0
Jaylin Marshall,156307,CB,GA TECH,1,0,0,176,,,,,,,60.0,,,61.4,0,0,0,0,0,0,0,1,0
D.J. Moore,156310,WR,GA TECH,1,0,0,176,,,,,,,60.8,,,68.9,0,0,0,0,0,7,0,0,0
Tawfiq Thomas,156312,DI,LOUISVILLE,6,0,0,210,59.1,,,,,,59.7,,,64.9,0,0,0,5,0,0,0,1,0
Rock Caldwell,156315,S,LOUISVILLE,2,0,0,210,,,,,,,66.4,,,66.8,0,0,0,0,1,3,0,2,0
D'Angelo Hutchinson,156316,S,LOUISVILLE,10,0,0,210,60.0,,,,,,56.3,,,31.9,2,1,0,1,45,19,25,36,4
Popeye Williams,156317,ED,LOUISVILLE,6,0,0,210,,,,,,,62.5,,,70.8,0,0,0,0,0,6,0,4,0
Gage Reale,156318,TE,LOUISVILLE,1,0,0,210,,,60.0,,,,61.7,,,68.0,0,0,6,0,0,0,0,0,0
Chris Bell,156321,WR,LOUISVILLE,6,0,0,210,,,,59.9,,,58.9,,,70.3,0,0,0,0,5,24,0,0,0
Makhete Gueye,156322,T,LOUISVILLE,2,0,0,210,,,60.0,,,,61.6,,,67.0,0,0,6,0,0,0,0,0,0
Maurice Turner,156329,HB,LOUISVILLE,6,0,0,210,,,,59.9,,,56.0,,,71.5,0,0,0,0,0,18,0,18,0
Josh Murillo,156337,WR,MIAMI FL,1,0,0,220,,,,,,,60.6,,,63.7,0,0,0,0,2,0,0,0,0
Nyjalik Kelly,156339,ED,MIAMI FL,10,0,0,220,59.1,,,,,,62.7,,,72.1,0,0,0,8,0,0,0,10,0
Cyrus Moss,156340,ED,MIAMI FL,4,0,0,220,60.0,,,,,,60.8,,,65.6,0,0,0,2,0,1,0,1,0
Wesley Bissainthe,156341,LB,MIAMI FL,12,0,0,220,59.8,,,,,,64.6,,,74.7,0,0,0,20,43,27,2,26,2
Khamauri Rogers,156342,CB,MIAMI FL,1,0,0,220,,,,,,,60.0,,,64.3,0,0,0,0,0,0,0,1,0
Jaleel Skinner,156343,TE,MIAMI FL,2,0,0,220,,,,,,,57.3,,,65.0,0,0,0,0,1,5,0,0,0
Travis Shaw,156345,DI,N CAROLINA,8,0,0,245,58.5,,,,,,59.9,,,68.4,0,0,0,8,0,0,0,4,0
Sebastian Cheeks,156346,LB,N CAROLINA,3,0,0,245,,,,,,,69.6,,,68.2,0,0,0,0,27,0,0,7,1
Malaki Hamrick,156347,ED,N CAROLINA,9,0,0,245,,,,,,,73.9,,,81.7,0,0,0,0,61,0,0,0,3
George Pettaway,156351,HB,N CAROLINA,11,0,0,245,,,,61.3,,,61.8,62.2,,67.9,0,0,0,0,19,42,0,4,0
Sam Vander Haar,156357,P,PITTSBURGH,11,0,0,268,,,,,,,62.4,,56.4,72.7,0,1,0,0,0,0,33,0,0
Ryland Gandy,156360,CB,PITTSBURGH,4,0,0,268,59.9,,,,,,60.9,,,70.1,0,0,0,2,9,0,11,2,0
Samuel Okunlola,156361,ED,PITTSBURGH,2,0,0,268,,,,,,,60.3,,,66.8,0,0,0,0,0,0,0,5,0
Ryan Baer,156362,T,PITTSBURGH,1,0,0,268,59.3,,,,,,59.5,,,63.1,0,0,0,2,0,0,0,0,0
Xavier Brown,156371,HB,VIRGINIA,5,0,0,335,,,,,,,39.2,,,72.7,1,0,0,0,16,3,2,7,0
KJ Bratton,156374,CB,VIRGINIA,2,0,0,335,,,,,,,64.7,,,70.2,0,0,0,0,3,9,4,4,0
Sean Wilson Jr,156381,WR,VIRGINIA,6,0,0,335,,,,,,,56.6,,,29.8,0,1,0,0,1,20,3,15,1
Eli Wood,156382,WR,VIRGINIA,1,0,0,335,,,,,,,74.5,,,64.4,0,0,0,0,0,0,8,0,1
Karson Gay,156383,TE,VIRGINIA,2,1,0,335,,,,,,,62.3,,,68.9,0,0,0,0,4,7,10,4,0
Trey McDonald,156384,LB,VIRGINIA,3,0,0,335,,,,,,,63.0,,,71.0,0,0,0,0,11,6,0,13,0
McKale Boley,156387,T,VIRGINIA,1,0,0,335,,,60.0,,,,60.8,,,62.7,0,0,4,0,0,0,0,0,0
Will Bettridge,156389,K,VIRGINIA,7,0,0,335,,65.7,,,,,60.7,,,65.6,0,0,24,0,0,0,0,0,0
Stevie Bracey,156392,LB,VIRGINIA,7,0,0,335,,,,,,,74.1,,,73.4,0,0,0,0,16,12,20,0,3
Omar Cooper Jr.,156395,WR,INDIANA,4,0,0,190,,,,58.5,,,60.5,,,64.5,0,0,0,0,1,16,1,1,0
Jaylin Lucas,156396,HB,INDIANA,11,0,0,190,,,,77.8,,,57.2,,,71.7,2,0,0,0,1,62,35,0,1
Bray Lynch,156401,T,INDIANA,2,0,0,190,,,62.8,,,,62.1,,,64.8,0,0,8,0,0,0,0,0,0
Dasan McCullough,156403,ED,INDIANA,11,1,0,190,59.8,,,,,,65.7,,,76.0,0,0,0,2,40,13,0,47,4
Kaiden Turner,156405,LB,INDIANA,4,0,0,190,59.9,,,,,,64.0,,,69.2,0,0,0,10,0,11,0,1,0
Phillip Dunnam,156406,S,INDIANA,11,0,1,190,60.1,,,,,,48.2,,,28.1,0,2,0,4,27,42,0,6,0
James Monds III,156407,CB,INDIANA,2,0,0,190,,,,,,,60.6,,,63.3,0,0,0,0,3,0,0,0,0
Jamari Sharpe,156408,CB,INDIANA,3,0,0,190,59.8,,,,,,61.8,,,67.3,0,0,0,1,8,0,1,2,0
J'mari Monette,156412,DI,INDIANA,1,0,0,190,,,,,,,60.0,,,64.1,0,0,0,0,0,0,0,1,0
Nick James,156413,DI,INDIANA,1,0,0,190,59.7,,,,,,60.0,,,61.8,0,0,0,1,0,0,0,0,0
Cam Camper,156414,WR,INDIANA,1,0,0,190,,,,,,,60.0,,,62.9,0,0,0,0,0,2,0,0,0
Louis Moore,156415,CB,INDIANA,12,0,0,190,,,,59.9,,,68.5,,,88.1,1,0,0,0,45,77,18,44,6
Drew Pearce,156416,CB,INDIANA,1,0,0,190,,,,,,,60.0,,,64.6,0,0,0,0,1,0,0,0,0
Kaleb Johnson,156419,HB,IOWA,11,0,0,192,,,,65.5,,,59.7,,,63.9,0,0,0,0,0,40,0,0,0
Addison Ostrenga,156430,TE,IOWA,12,1,0,192,,,,,,,66.7,,,71.8,0,0,0,0,44,5,0,0,1
Xavier Nwankpa,156431,S,IOWA,13,1,0,192,,,,,,,56.1,,,82.3,4,0,0,0,50,4,84,49,2
Koen Entringer,156437,CB,IOWA,4,1,0,192,,,,,,,66.7,,,73.7,0,0,0,0,17,4,4,8,0
Luke Gaffney,156438,DI,IOWA,1,0,0,192,59.5,,,,,,59.7,,,63.0,0,0,0,2,0,0,0,0,0
TJ Hall,156441,CB,IOWA,13,0,0,192,59.7,,,,,,63.9,,,76.2,1,0,0,4,52,4,0,45,2
Deshaun Lee,156442,CB,IOWA,1,0,0,192,,,,,,,60.0,,,62.1,0,0,0,0,1,0,0,0,0
Aaron Graves,156445,DI,IOWA,8,0,0,192,58.7,,,,,,60.6,,,69.5,0,0,0,8,0,0,0,8,0
Drew Stevens,156447,K,IOWA,13,0,0,192,,87.2,,,76.2,,63.3,,,75.0,0,0,42,0,55,0,0,0,0
Jaishawn Barham,156452,LB,MARYLAND,12,0,0,215,60.3,,,,,,64.1,,,71.1,0,0,0,42,14,0,0,12,0
Gavin Gibson,156453,CB,MARYLAND,10,0,0,215,59.9,,,,,,55.1,,,29.2,0,1,0,9,20,29,2,14,1
Caleb Wheatland,156454,LB,MARYLAND,10,0,0,215,59.9,,,,,,46.9,,,76.4,2,0,0,4,51,19,32,0,0
Ernest Hausmann,156458,LB,NEBRASKA,10,0,0,238,59.8,,,,,,57.6,,,88.8,0,0,0,3,3,0,9,12,0
Luke Lindenmeyer,156460,FB,NEBRASKA,1,0,0,238,,,,,,,60.0,,,64.1,0,0,0,0,0,0,0,1,0
Malcolm Hartzog,156462,CB,NEBRASKA,12,0,0,238,59.4,,,,,,67.2,,,75.4,0,0,0,18,19,2,1,23,0
Chase Androff,156467,TE,NEBRASKA,2,0,0,238,,,,,,,74.8,,,68.4,0,0,0,0,0,5,0,0,0
Jake Appleget,156468,ED,NEBRASKA,1,0,0,238,,,,,,,60.8,,,68.7,0,0,0,0,0,6,0,0,0
Ajay Allen,156470,HB,NEBRASKA,1,0,0,238,,,,,,,60.8,,,68.6,0,0,0,0,0,6,0,0,0
Emmett Johnson,156473,HB,NEBRASKA,4,0,0,238,,,,,,,62.6,,,70.3,0,0,0,0,14,0,0,0,0
Javier Morton,156475,CB,NEBRASKA,8,1,0,238,59.8,,,,,,70.0,,,73.7,0,0,0,2,1,0,15,15,1
Deshon Singleton Jr.,156476,CB,NEBRASKA,11,0,1,238,59.6,,,,,,47.5,,,27.9,0,2,0,12,10,62,0,1,1
Bennett Christian,156482,TE,OHIO STATE,2,0,0,260,,,60.0,,,,60.1,,,66.6,0,0,2,0,0,2,2,0,0
C.J. Hicks,156483,LB,OHIO STATE,12,1,0,260,,,,,,,77.1,,,80.9,2,0,0,0,73,43,0,40,4
Jyaire Brown,156484,CB,OHIO STATE,9,0,0,260,59.8,,,,,,53.2,,,74.7,0,0,0,5,12,0,1,39,1
Ryan Turner,156485,CB,OHIO STATE,4,0,0,260,59.9,,,,,,61.0,,,67.8,0,0,0,2,0,0,0,3,0
Gabe Powers,156486,LB,OHIO STATE,2,0,0,260,,,,,,,64.6,,,67.8,0,0,0,0,5,0,0,0,0
Kye Stokes,156487,S,OHIO STATE,8,1,0,260,59.7,,,,,,77.5,,,71.5,0,0,0,4,37,1,2,9,1
Caden Curry,156488,ED,OHIO STATE,13,0,0,260,59.6,,78.6,,,,70.3,,,76.2,1,0,95,3,55,27,0,34,3
Mason Arnold,156489,LS,OHIO STATE,7,0,0,260,,,83.7,,,72.4,65.1,,,28.9,0,1,41,0,0,0,29,0,1
Jayden Fielding,156492,K,OHIO STATE,13,0,0,260,,,,,79.4,,64.6,,,80.7,0,0,0,0,105,0,0,0,1
Joe Strickland,156496,ED,PURDUE,1,0,0,273,59.8,,,,,,60.0,,,62.7,0,0,0,1,0,0,0,0,0
Mo Omonode,156497,DI,PURDUE,9,0,0,273,58.2,,,,,,59.8,,,68.1,0,0,0,10,0,3,0,6,0
Bryce Hampton,156500,S,PURDUE,14,0,0,273,60.0,,,59.9,,,59.5,,,74.7,1,0,0,16,64,5,0,9,1
Thomas Amankwaa,156501,CB,RUTGERS,5,0,0,278,59.8,,,,,,61.0,,,71.3,0,0,0,1,5,12,0,9,0
Rashad Rochelle,156502,HB,RUTGERS,9,0,0,278,,,,59.9,,,47.1,62.7,,72.7,1,0,0,0,13,34,10,3,0
Kwabena Asamoah,156503,G,RUTGERS,1,0,0,278,,,60.0,,,,61.1,,,65.7,0,0,3,0,0,0,0,0,0
Kenny Fletcher Jr.,156506,ED,RUTGERS,1,0,0,278,59.8,,,,,,59.8,,,64.6,0,0,0,1,0,0,1,0,0
Q'yaeir Price,156508,HB,RUTGERS,2,0,0,278,,,,,,,67.6,,,68.4,0,0,0,0,0,13,0,0,0
Anthony Johnson,156509,LB,RUTGERS,3,0,0,278,,,,,,,55.8,,,70.3,0,0,0,0,10,7,0,5,0
Timmy Ward,156511,CB,RUTGERS,8,1,0,278,,,,,,,63.8,,,29.7,0,1,0,0,23,37,0,30,0
